frames,position.x_comp,position.y_comp,position.z_comp,rotation.x_comp,rotation.y_comp,rotation.z_comp,rotation.w_comp,Spine Front-Back_comp,Spine Left-Right_comp,Spine Twist Left-Right_comp,Chest Front-Back_comp,Chest Left-Right_comp,Chest Twist Left-Right_comp,Neck Nod Down-Up_comp,Neck Tilt Left-Right_comp,Neck Turn Left-Right_comp,Head Nod Down-Up_comp,Head Tilt Left-Right_comp,Head Turn Left-Right_comp,Left Upper Leg Front-Back_comp,Left Upper Leg In-Out_comp,Left Upper Leg Twist In-Out_comp,Left Lower Leg Stretch_comp,Left Lower Leg Twist In-Out_comp,Left Foot Up-Down_comp,Left Foot Twist In-Out_comp,Right Upper Leg Front-Back_comp,Right Upper Leg In-Out_comp,Right Upper Leg Twist In-Out_comp,Right Lower Leg Stretch_comp,Right Lower Leg Twist In-Out_comp,Right Foot Up-Down_comp,Right Foot Twist In-Out_comp,Left Shoulder Down-Up_comp,Left Shoulder Front-Back_comp,Left Arm Down-Up_comp,Left Arm Front-Back_comp,Left Arm Twist In-Out_comp,Left Forearm Stretch_comp,Left Forearm Twist In-Out_comp,Left Hand Down-Up_comp,Left Hand In-Out_comp,Right Shoulder Down-Up_comp,Right Shoulder Front-Back_comp,Right Arm Down-Up_comp,Right Arm Front-Back_comp,Right Arm Twist In-Out_comp,Right Forearm Stretch_comp,Right Forearm Twist In-Out_comp,Right Hand Down-Up_comp,Right Hand In-Out_comp
227,0.3834731,0.2136354,0.5893314,0.7092931,0.723024,0.7344739,0.0009350594,0.6504332,0.209955,0.3546599,0.6106167,0.6455475,0.477363,0.7528214,0.01142501,0.8110301,0.736414,0.01040477,0.7771057,0.5173765,0.9013401,0.4518358,0.9251972,0.6797299,0.3088212,0.4587663,0.5600966,0.9739302,0.8199305,0.9470243,0.2291924,0.4476145,0.1058428,0.008351827,0.7575668,0.2378644,0.8287765,0.3359752,0.7908631,0.8656046,0.3850425,0.7801448,1.149509E-05,0.9999827,0.08540662,0.8670183,0.4456865,0.8421202,0.793924,0.1900524,0.6960863
228,0.3834731,0.2136354,0.5893314,0.7092931,0.723024,0.7344739,0.0009350594,0.6504332,0.209955,0.3546599,0.6106167,0.6455475,0.477363,0.7528214,0.01142501,0.8110301,0.736414,0.01040477,0.7771057,0.5173765,0.9013401,0.4518358,0.9251972,0.6797299,0.3088212,0.4587663,0.5600966,0.9739302,0.8199305,0.9470243,0.2291924,0.4476145,0.1058428,0.008351827,0.7575668,0.2378644,0.8287765,0.3359752,0.7908631,0.8656046,0.3850425,0.7801448,1.149509E-05,0.9999827,0.08540662,0.8670183,0.4456865,0.8421202,0.793924,0.1900524,0.6960863
229,0.3834731,0.2136354,0.5893314,0.7092931,0.723024,0.7344739,0.0009350594,0.6504332,0.209955,0.3546599,0.6106167,0.6455475,0.477363,0.7528214,0.01142501,0.8110301,0.736414,0.01040477,0.7771057,0.5173765,0.9013401,0.4518358,0.9251972,0.6797299,0.3088212,0.4587663,0.5600966,0.9739302,0.8199305,0.9470243,0.2291924,0.4476145,0.1058428,0.008351827,0.7575668,0.2378644,0.8287765,0.3359752,0.7908631,0.8656046,0.3850425,0.7801448,1.149509E-05,0.9999827,0.08540662,0.8670183,0.4456865,0.8421202,0.793924,0.1900524,0.6960863
230,0.3834731,0.2136354,0.5893314,0.7092931,0.723024,0.7344739,0.0009350594,0.6504332,0.209955,0.3546599,0.6106167,0.6455475,0.477363,0.7528214,0.01142501,0.8110301,0.736414,0.01040477,0.7771057,0.5173765,0.9013401,0.4518358,0.9251972,0.6797299,0.3088212,0.4587663,0.5600966,0.9739302,0.8199305,0.9470243,0.2291924,0.4476145,0.1058428,0.008351827,0.7575668,0.2378644,0.8287765,0.3359752,0.7908631,0.8656046,0.3850425,0.7801448,1.149509E-05,0.9999827,0.08540662,0.8670183,0.4456865,0.8421202,0.793924,0.1900524,0.6960863
231,0.3834731,0.2136354,0.5893314,0.7092931,0.723024,0.7344739,0.0009350594,0.6504332,0.209955,0.3546599,0.6106167,0.6455475,0.477363,0.7528214,0.01142501,0.8110301,0.736414,0.01040477,0.7771057,0.5173765,0.9013401,0.4518358,0.9251972,0.6797299,0.3088212,0.4587663,0.5600966,0.9739302,0.8199305,0.9470243,0.2291924,0.4476145,0.1058428,0.008351827,0.7575668,0.2378644,0.8287765,0.3359752,0.7908631,0.8656046,0.3850425,0.7801448,1.149509E-05,0.9999827,0.08540662,0.8670183,0.4456865,0.8421202,0.793924,0.1900524,0.6960863
232,0.3834731,0.2136354,0.5893314,0.7092931,0.723024,0.7344739,0.0009350594,0.6504332,0.209955,0.3546599,0.6106167,0.6455475,0.477363,0.7528214,0.01142501,0.8110301,0.736414,0.01040477,0.7771057,0.5173765,0.9013401,0.4518358,0.9251972,0.6797299,0.3088212,0.4587663,0.5600966,0.9739302,0.8199305,0.9470243,0.2291924,0.4476145,0.1058428,0.008351827,0.7575668,0.2378644,0.8287765,0.3359752,0.7908631,0.8656046,0.3850425,0.7801448,1.149509E-05,0.9999827,0.08540662,0.8670183,0.4456865,0.8421202,0.793924,0.1900524,0.6960863
233,0.3834731,0.2136354,0.5893314,0.7092931,0.723024,0.7344739,0.0009350594,0.6504332,0.209955,0.3546599,0.6106167,0.6455475,0.477363,0.7528214,0.01142501,0.8110301,0.736414,0.01040477,0.7771057,0.5173765,0.9013401,0.4518358,0.9251972,0.6797299,0.3088212,0.4587663,0.5600966,0.9739302,0.8199305,0.9470243,0.2291924,0.4476145,0.1058428,0.008351827,0.7575668,0.2378644,0.8287765,0.3359752,0.7908631,0.8656046,0.3850425,0.7801448,1.149509E-05,0.9999827,0.08540662,0.8670183,0.4456865,0.8421202,0.793924,0.1900524,0.6960863
234,0.3834731,0.2136354,0.5893314,0.7092931,0.723024,0.7344739,0.0009350594,0.6504332,0.209955,0.3546599,0.6106167,0.6455475,0.477363,0.7528214,0.01142501,0.8110301,0.736414,0.01040477,0.7771057,0.5173765,0.9013401,0.4518358,0.9251972,0.6797299,0.3088212,0.4587663,0.5600966,0.9739302,0.8199305,0.9470243,0.2291924,0.4476145,0.1058428,0.008351827,0.7575668,0.2378644,0.8287765,0.3359752,0.7908631,0.8656046,0.3850425,0.7801448,1.149509E-05,0.9999827,0.08540662,0.8670183,0.4456865,0.8421202,0.793924,0.1900524,0.6960863
235,0.3834731,0.2136354,0.5893314,0.7092931,0.723024,0.7344739,0.0009350594,0.6504332,0.209955,0.3546599,0.6106167,0.6455475,0.477363,0.7528214,0.01142501,0.8110301,0.736414,0.01040477,0.7771057,0.5173765,0.9013401,0.4518358,0.9251972,0.6797299,0.3088212,0.4587663,0.5600966,0.9739302,0.8199305,0.9470243,0.2291924,0.4476145,0.1058428,0.008351827,0.7575668,0.2378644,0.8287765,0.3359752,0.7908631,0.8656046,0.3850425,0.7801448,1.149509E-05,0.9999827,0.08540662,0.8670183,0.4456865,0.8421202,0.793924,0.1900524,0.6960863
236,0.3834731,0.2136354,0.5893314,0.7092931,0.723024,0.7344739,0.0009350594,0.6504332,0.209955,0.3546599,0.6106167,0.6455475,0.477363,0.7528214,0.01142501,0.8110301,0.736414,0.01040477,0.7771057,0.5173765,0.9013401,0.4518358,0.9251972,0.6797299,0.3088212,0.4587663,0.5600966,0.9739302,0.8199305,0.9470243,0.2291924,0.4476145,0.1058428,0.008351827,0.7575668,0.2378644,0.8287765,0.3359752,0.7908631,0.8656046,0.3850425,0.7801448,1.149509E-05,0.9999827,0.08540662,0.8670183,0.4456865,0.8421202,0.793924,0.1900524,0.6960863
237,0.3834731,0.2136354,0.5893314,0.7092931,0.723024,0.7344739,0.0009350594,0.6504332,0.209955,0.3546599,0.6106167,0.6455475,0.477363,0.7528214,0.01142501,0.8110301,0.736414,0.01040477,0.7771057,0.5173765,0.9013401,0.4518358,0.9251972,0.6797299,0.3088212,0.4587663,0.5600966,0.9739302,0.8199305,0.9470243,0.2291924,0.4476145,0.1058428,0.008351827,0.7575668,0.2378644,0.8287765,0.3359752,0.7908631,0.8656046,0.3850425,0.7801448,1.149509E-05,0.9999827,0.08540662,0.8670183,0.4456865,0.8421202,0.793924,0.1900524,0.6960863
238,0.3834731,0.2136354,0.5893314,0.7092931,0.723024,0.7344739,0.0009350594,0.6504332,0.209955,0.3546599,0.6106167,0.6455475,0.477363,0.7528214,0.01142501,0.8110301,0.736414,0.01040477,0.7771057,0.5173765,0.9013401,0.4518358,0.9251972,0.6797299,0.3088212,0.4587663,0.5600966,0.9739302,0.8199305,0.9470243,0.2291924,0.4476145,0.1058428,0.008351827,0.7575668,0.2378644,0.8287765,0.3359752,0.7908631,0.8656046,0.3850425,0.7801448,1.149509E-05,0.9999827,0.08540662,0.8670183,0.4456865,0.8421202,0.793924,0.1900524,0.6960863
239,0.3834731,0.2136354,0.5893314,0.7092931,0.723024,0.7344739,0.0009350594,0.6504332,0.209955,0.3546599,0.6106167,0.6455475,0.477363,0.7528214,0.01142501,0.8110301,0.736414,0.01040477,0.7771057,0.5173765,0.9013401,0.4518358,0.9251972,0.6797299,0.3088212,0.4587663,0.5600966,0.9739302,0.8199305,0.9470243,0.2291924,0.4476145,0.1058428,0.008351827,0.7575668,0.2378644,0.8287765,0.3359752,0.7908631,0.8656046,0.3850425,0.7801448,1.149509E-05,0.9999827,0.08540662,0.8670183,0.4456865,0.8421202,0.793924,0.1900524,0.6960863
240,0.3834731,0.2136354,0.5893314,0.7092931,0.723024,0.7344739,0.0009350594,0.6504332,0.209955,0.3546599,0.6106167,0.6455475,0.477363,0.7528214,0.01142501,0.8110301,0.736414,0.01040477,0.7771057,0.5173765,0.9013401,0.4518358,0.9251972,0.6797299,0.3088212,0.4587663,0.5600966,0.9739302,0.8199305,0.9470243,0.2291924,0.4476145,0.1058428,0.008351827,0.7575668,0.2378644,0.8287765,0.3359752,0.7908631,0.8656046,0.3850425,0.7801448,1.149509E-05,0.9999827,0.08540662,0.8670183,0.4456865,0.8421202,0.793924,0.1900524,0.6960863
241,0.3834731,0.2136354,0.5893314,0.7092931,0.723024,0.7344739,0.0009350594,0.6504332,0.209955,0.3546599,0.6106167,0.6455475,0.477363,0.7528214,0.01142501,0.8110301,0.736414,0.01040477,0.7771057,0.5173765,0.9013401,0.4518358,0.9251972,0.6797299,0.3088212,0.4587663,0.5600966,0.9739302,0.8199305,0.9470243,0.2291924,0.4476145,0.1058428,0.008351827,0.7575668,0.2378644,0.8287765,0.3359752,0.7908631,0.8656046,0.3850425,0.7801448,1.149509E-05,0.9999827,0.08540662,0.8670183,0.4456865,0.8421202,0.793924,0.1900524,0.6960863
242,0.3834731,0.2136354,0.5893314,0.7092931,0.723024,0.7344739,0.0009350594,0.6504332,0.209955,0.3546599,0.6106167,0.6455475,0.477363,0.7528214,0.01142501,0.8110301,0.736414,0.01040477,0.7771057,0.5173765,0.9013401,0.4518358,0.9251972,0.6797299,0.3088212,0.4587663,0.5600966,0.9739302,0.8199305,0.9470243,0.2291924,0.4476145,0.1058428,0.008351827,0.7575668,0.2378644,0.8287765,0.3359752,0.7908631,0.8656046,0.3850425,0.7801448,1.149509E-05,0.9999827,0.08540662,0.8670183,0.4456865,0.8421202,0.793924,0.1900524,0.6960863
243,0.3834731,0.2136354,0.5893314,0.7092931,0.723024,0.7344739,0.0009350594,0.6504332,0.209955,0.3546599,0.6106167,0.6455475,0.477363,0.7528214,0.01142501,0.8110301,0.736414,0.01040477,0.7771057,0.5173765,0.9013401,0.4518358,0.9251972,0.6797299,0.3088212,0.4587663,0.5600966,0.9739302,0.8199305,0.9470243,0.2291924,0.4476145,0.1058428,0.008351827,0.7575668,0.2378644,0.8287765,0.3359752,0.7908631,0.8656046,0.3850425,0.7801448,1.149509E-05,0.9999827,0.08540662,0.8670183,0.4456865,0.8421202,0.793924,0.1900524,0.6960863
244,0.3834731,0.2136354,0.5893314,0.7092931,0.723024,0.7344739,0.0009350594,0.6504332,0.209955,0.3546599,0.6106167,0.6455475,0.477363,0.7528214,0.01142501,0.8110301,0.736414,0.01040477,0.7771057,0.5173765,0.9013401,0.4518358,0.9251972,0.6797299,0.3088212,0.4587663,0.5600966,0.9739302,0.8199305,0.9470243,0.2291924,0.4476145,0.1058428,0.008351827,0.7575668,0.2378644,0.8287765,0.3359752,0.7908631,0.8656046,0.3850425,0.7801448,1.149509E-05,0.9999827,0.08540662,0.8670183,0.4456865,0.8421202,0.793924,0.1900524,0.6960863
245,0.3834731,0.2136354,0.5893314,0.7092931,0.723024,0.7344739,0.0009350594,0.6504332,0.209955,0.3546599,0.6106167,0.6455475,0.477363,0.7528214,0.01142501,0.8110301,0.736414,0.01040477,0.7771057,0.5173765,0.9013401,0.4518358,0.9251972,0.6797299,0.3088212,0.4587663,0.5600966,0.9739302,0.8199305,0.9470243,0.2291924,0.4476145,0.1058428,0.008351827,0.7575668,0.2378644,0.8287765,0.3359752,0.7908631,0.8656046,0.3850425,0.7801448,1.149509E-05,0.9999827,0.08540662,0.8670183,0.4456865,0.8421202,0.793924,0.1900524,0.6960863
246,0.3834731,0.2136354,0.5893314,0.7092931,0.723024,0.7344739,0.0009350594,0.6504332,0.209955,0.3546599,0.6106167,0.6455475,0.477363,0.7528214,0.01142501,0.8110301,0.736414,0.01040477,0.7771057,0.5173765,0.9013401,0.4518358,0.9251972,0.6797299,0.3088212,0.4587663,0.5600966,0.9739302,0.8199305,0.9470243,0.2291924,0.4476145,0.1058428,0.008351827,0.7575668,0.2378644,0.8287765,0.3359752,0.7908631,0.8656046,0.3850425,0.7801448,1.149509E-05,0.9999827,0.08540662,0.8670183,0.4456865,0.8421202,0.793924,0.1900524,0.6960863
247,0.3834731,0.2136354,0.5893314,0.7092931,0.723024,0.7344739,0.0009350594,0.6504332,0.209955,0.3546599,0.6106167,0.6455475,0.477363,0.7528214,0.01142501,0.8110301,0.736414,0.01040477,0.7771057,0.5173765,0.9013401,0.4518358,0.9251972,0.6797299,0.3088212,0.4587663,0.5600966,0.9739302,0.8199305,0.9470243,0.2291924,0.4476145,0.1058428,0.008351827,0.7575668,0.2378644,0.8287765,0.3359752,0.7908631,0.8656046,0.3850425,0.7801448,1.149509E-05,0.9999827,0.08540662,0.8670183,0.4456865,0.8421202,0.793924,0.1900524,0.6960863
248,0.3834731,0.2136354,0.5893314,0.7092931,0.723024,0.7344739,0.0009350594,0.6504332,0.209955,0.3546599,0.6106167,0.6455475,0.477363,0.7528214,0.01142501,0.8110301,0.736414,0.01040477,0.7771057,0.5173765,0.9013401,0.4518358,0.9251972,0.6797299,0.3088212,0.4587663,0.5600966,0.9739302,0.8199305,0.9470243,0.2291924,0.4476145,0.1058428,0.008351827,0.7575668,0.2378644,0.8287765,0.3359752,0.7908631,0.8656046,0.3850425,0.7801448,1.149509E-05,0.9999827,0.08540662,0.8670183,0.4456865,0.8421202,0.793924,0.1900524,0.6960863
249,0.3834731,0.2136354,0.5893314,0.7092931,0.723024,0.7344739,0.0009350594,0.6504332,0.209955,0.3546599,0.6106167,0.6455475,0.477363,0.7528214,0.01142501,0.8110301,0.736414,0.01040477,0.7771057,0.5173765,0.9013401,0.4518358,0.9251972,0.6797299,0.3088212,0.4587663,0.5600966,0.9739302,0.8199305,0.9470243,0.2291924,0.4476145,0.1058428,0.008351827,0.7575668,0.2378644,0.8287765,0.3359752,0.7908631,0.8656046,0.3850425,0.7801448,1.149509E-05,0.9999827,0.08540662,0.8670183,0.4456865,0.8421202,0.793924,0.1900524,0.6960863
250,0.3834731,0.2136354,0.5893314,0.7092931,0.723024,0.7344739,0.0009350594,0.6504332,0.209955,0.3546599,0.6106167,0.6455475,0.477363,0.7528214,0.01142501,0.8110301,0.736414,0.01040477,0.7771057,0.5173765,0.9013401,0.4518358,0.9251972,0.6797299,0.3088212,0.4587663,0.5600966,0.9739302,0.8199305,0.9470243,0.2291924,0.4476145,0.1058428,0.008351827,0.7575668,0.2378644,0.8287765,0.3359752,0.7908631,0.8656046,0.3850425,0.7801448,1.149509E-05,0.9999827,0.08540662,0.8670183,0.4456865,0.8421202,0.793924,0.1900524,0.6960863
251,0.3834731,0.2136354,0.5893314,0.7092931,0.723024,0.7344739,0.0009350594,0.6504332,0.209955,0.3546599,0.6106167,0.6455475,0.477363,0.7528214,0.01142501,0.8110301,0.736414,0.01040477,0.7771057,0.5173765,0.9013401,0.4518358,0.9251972,0.6797299,0.3088212,0.4587663,0.5600966,0.9739302,0.8199305,0.9470243,0.2291924,0.4476145,0.1058428,0.008351827,0.7575668,0.2378644,0.8287765,0.3359752,0.7908631,0.8656046,0.3850425,0.7801448,1.149509E-05,0.9999827,0.08540662,0.8670183,0.4456865,0.8421202,0.793924,0.1900524,0.6960863
252,0.3834731,0.2136354,0.5893314,0.7092931,0.723024,0.7344739,0.0009350594,0.6504332,0.209955,0.3546599,0.6106167,0.6455475,0.477363,0.7528214,0.01142501,0.8110301,0.736414,0.01040477,0.7771057,0.5173765,0.9013401,0.4518358,0.9251972,0.6797299,0.3088212,0.4587663,0.5600966,0.9739302,0.8199305,0.9470243,0.2291924,0.4476145,0.1058428,0.008351827,0.7575668,0.2378644,0.8287765,0.3359752,0.7908631,0.8656046,0.3850425,0.7801448,1.149509E-05,0.9999827,0.08540662,0.8670183,0.4456865,0.8421202,0.793924,0.1900524,0.6960863
253,0.3834731,0.2136354,0.5893314,0.7092931,0.723024,0.7344739,0.0009350594,0.6504332,0.209955,0.3546599,0.6106167,0.6455475,0.477363,0.7528214,0.01142501,0.8110301,0.736414,0.01040477,0.7771057,0.5173765,0.9013401,0.4518358,0.9251972,0.6797299,0.3088212,0.4587663,0.5600966,0.9739302,0.8199305,0.9470243,0.2291924,0.4476145,0.1058428,0.008351827,0.7575668,0.2378644,0.8287765,0.3359752,0.7908631,0.8656046,0.3850425,0.7801448,1.149509E-05,0.9999827,0.08540662,0.8670183,0.4456865,0.8421202,0.793924,0.1900524,0.6960863
254,0.3834731,0.2136354,0.5893314,0.7092931,0.723024,0.7344739,0.0009350594,0.6504332,0.209955,0.3546599,0.6106167,0.6455475,0.477363,0.7528214,0.01142501,0.8110301,0.736414,0.01040477,0.7771057,0.5173765,0.9013401,0.4518358,0.9251972,0.6797299,0.3088212,0.4587663,0.5600966,0.9739302,0.8199305,0.9470243,0.2291924,0.4476145,0.1058428,0.008351827,0.7575668,0.2378644,0.8287765,0.3359752,0.7908631,0.8656046,0.3850425,0.7801448,1.149509E-05,0.9999827,0.08540662,0.8670183,0.4456865,0.8421202,0.793924,0.1900524,0.6960863
255,0.3834731,0.2136354,0.5893314,0.7092931,0.723024,0.7344739,0.0009350594,0.6504332,0.209955,0.3546599,0.6106167,0.6455475,0.477363,0.7528214,0.01142501,0.8110301,0.736414,0.01040477,0.7771057,0.5173765,0.9013401,0.4518358,0.9251972,0.6797299,0.3088212,0.4587663,0.5600966,0.9739302,0.8199305,0.9470243,0.2291924,0.4476145,0.1058428,0.008351827,0.7575668,0.2378644,0.8287765,0.3359752,0.7908631,0.8656046,0.3850425,0.7801448,1.149509E-05,0.9999827,0.08540662,0.8670183,0.4456865,0.8421202,0.793924,0.1900524,0.6960863
256,0.3634859,0.212947,0.5978786,0.7144621,0.7282012,0.7370844,0.0009795728,0.6562005,0.2172358,0.3461019,0.6068496,0.648179,0.4749362,0.7501493,0.002840926,0.8194757,0.7336119,0.001576813,0.783865,0.5208669,0.9177828,0.4625463,0.9400272,0.6600775,0.316431,0.4629924,0.5640202,0.9938914,0.8183185,0.9510259,0.2328363,0.4514205,0.08354157,0.006354877,0.7581927,0.237608,0.8363237,0.3355916,0.7896611,0.8686555,0.3850367,0.7758291,8.56038E-05,0.9999495,0.08730984,0.872801,0.4399353,0.8395351,0.7953348,0.1931897,0.6887927
257,0.3634859,0.212947,0.5978786,0.7144621,0.7282012,0.7370844,0.0009795728,0.6562005,0.2172358,0.3461019,0.6068496,0.648179,0.4749362,0.7501493,0.002840926,0.8194757,0.7336119,0.001576813,0.783865,0.5208669,0.9177828,0.4625463,0.9400272,0.6600775,0.316431,0.4629924,0.5640202,0.9938914,0.8183185,0.9510259,0.2328363,0.4514205,0.08354157,0.006354877,0.7581927,0.237608,0.8363237,0.3355916,0.7896611,0.8686555,0.3850367,0.7758291,8.56038E-05,0.9999495,0.08730984,0.872801,0.4399353,0.8395351,0.7953348,0.1931897,0.6887927
258,0.3634859,0.212947,0.5978786,0.7144621,0.7282012,0.7370844,0.0009795728,0.6562005,0.2172358,0.3461019,0.6068496,0.648179,0.4749362,0.7501493,0.002840926,0.8194757,0.7336119,0.001576813,0.783865,0.5208669,0.9177828,0.4625463,0.9400272,0.6600775,0.316431,0.4629924,0.5640202,0.9938914,0.8183185,0.9510259,0.2328363,0.4514205,0.08354157,0.006354877,0.7581927,0.237608,0.8363237,0.3355916,0.7896611,0.8686555,0.3850367,0.7758291,8.56038E-05,0.9999495,0.08730984,0.872801,0.4399353,0.8395351,0.7953348,0.1931897,0.6887927
259,0.3634859,0.212947,0.5978786,0.7144621,0.7282012,0.7370844,0.0009795728,0.6562005,0.2172358,0.3461019,0.6068496,0.648179,0.4749362,0.7501493,0.002840926,0.8194757,0.7336119,0.001576813,0.783865,0.5208669,0.9177828,0.4625463,0.9400272,0.6600775,0.316431,0.4629924,0.5640202,0.9938914,0.8183185,0.9510259,0.2328363,0.4514205,0.08354157,0.006354877,0.7581927,0.237608,0.8363237,0.3355916,0.7896611,0.8686555,0.3850367,0.7758291,8.56038E-05,0.9999495,0.08730984,0.872801,0.4399353,0.8395351,0.7953348,0.1931897,0.6887927
260,0.3634859,0.212947,0.5978786,0.7144621,0.7282012,0.7370844,0.0009795728,0.6562005,0.2172358,0.3461019,0.6068496,0.648179,0.4749362,0.7501493,0.002840926,0.8194757,0.7336119,0.001576813,0.783865,0.5208669,0.9177828,0.4625463,0.9400272,0.6600775,0.316431,0.4629924,0.5640202,0.9938914,0.8183185,0.9510259,0.2328363,0.4514205,0.08354157,0.006354877,0.7581927,0.237608,0.8363237,0.3355916,0.7896611,0.8686555,0.3850367,0.7758291,8.56038E-05,0.9999495,0.08730984,0.872801,0.4399353,0.8395351,0.7953348,0.1931897,0.6887927
261,0.3634859,0.212947,0.5978786,0.7144621,0.7282012,0.7370844,0.0009795728,0.6562005,0.2172358,0.3461019,0.6068496,0.648179,0.4749362,0.7501493,0.002840926,0.8194757,0.7336119,0.001576813,0.783865,0.5208669,0.9177828,0.4625463,0.9400272,0.6600775,0.316431,0.4629924,0.5640202,0.9938914,0.8183185,0.9510259,0.2328363,0.4514205,0.08354157,0.006354877,0.7581927,0.237608,0.8363237,0.3355916,0.7896611,0.8686555,0.3850367,0.7758291,8.56038E-05,0.9999495,0.08730984,0.872801,0.4399353,0.8395351,0.7953348,0.1931897,0.6887927
262,0.3634859,0.212947,0.5978786,0.7144621,0.7282012,0.7370844,0.0009795728,0.6562005,0.2172358,0.3461019,0.6068496,0.648179,0.4749362,0.7501493,0.002840926,0.8194757,0.7336119,0.001576813,0.783865,0.5208669,0.9177828,0.4625463,0.9400272,0.6600775,0.316431,0.4629924,0.5640202,0.9938914,0.8183185,0.9510259,0.2328363,0.4514205,0.08354157,0.006354877,0.7581927,0.237608,0.8363237,0.3355916,0.7896611,0.8686555,0.3850367,0.7758291,8.56038E-05,0.9999495,0.08730984,0.872801,0.4399353,0.8395351,0.7953348,0.1931897,0.6887927
263,0.3634859,0.212947,0.5978786,0.7144621,0.7282012,0.7370844,0.0009795728,0.6562005,0.2172358,0.3461019,0.6068496,0.648179,0.4749362,0.7501493,0.002840926,0.8194757,0.7336119,0.001576813,0.783865,0.5208669,0.9177828,0.4625463,0.9400272,0.6600775,0.316431,0.4629924,0.5640202,0.9938914,0.8183185,0.9510259,0.2328363,0.4514205,0.08354157,0.006354877,0.7581927,0.237608,0.8363237,0.3355916,0.7896611,0.8686555,0.3850367,0.7758291,8.56038E-05,0.9999495,0.08730984,0.872801,0.4399353,0.8395351,0.7953348,0.1931897,0.6887927
264,0.3634859,0.212947,0.5978786,0.7144621,0.7282012,0.7370844,0.0009795728,0.6562005,0.2172358,0.3461019,0.6068496,0.648179,0.4749362,0.7501493,0.002840926,0.8194757,0.7336119,0.001576813,0.783865,0.5208669,0.9177828,0.4625463,0.9400272,0.6600775,0.316431,0.4629924,0.5640202,0.9938914,0.8183185,0.9510259,0.2328363,0.4514205,0.08354157,0.006354877,0.7581927,0.237608,0.8363237,0.3355916,0.7896611,0.8686555,0.3850367,0.7758291,8.56038E-05,0.9999495,0.08730984,0.872801,0.4399353,0.8395351,0.7953348,0.1931897,0.6887927
265,0.3634859,0.212947,0.5978786,0.7144621,0.7282012,0.7370844,0.0009795728,0.6562005,0.2172358,0.3461019,0.6068496,0.648179,0.4749362,0.7501493,0.002840926,0.8194757,0.7336119,0.001576813,0.783865,0.5208669,0.9177828,0.4625463,0.9400272,0.6600775,0.316431,0.4629924,0.5640202,0.9938914,0.8183185,0.9510259,0.2328363,0.4514205,0.08354157,0.006354877,0.7581927,0.237608,0.8363237,0.3355916,0.7896611,0.8686555,0.3850367,0.7758291,8.56038E-05,0.9999495,0.08730984,0.872801,0.4399353,0.8395351,0.7953348,0.1931897,0.6887927
266,0.3634859,0.212947,0.5978786,0.7144621,0.7282012,0.7370844,0.0009795728,0.6562005,0.2172358,0.3461019,0.6068496,0.648179,0.4749362,0.7501493,0.002840926,0.8194757,0.7336119,0.001576813,0.783865,0.5208669,0.9177828,0.4625463,0.9400272,0.6600775,0.316431,0.4629924,0.5640202,0.9938914,0.8183185,0.9510259,0.2328363,0.4514205,0.08354157,0.006354877,0.7581927,0.237608,0.8363237,0.3355916,0.7896611,0.8686555,0.3850367,0.7758291,8.56038E-05,0.9999495,0.08730984,0.872801,0.4399353,0.8395351,0.7953348,0.1931897,0.6887927
267,0.3634859,0.212947,0.5978786,0.7144621,0.7282012,0.7370844,0.0009795728,0.6562005,0.2172358,0.3461019,0.6068496,0.648179,0.4749362,0.7501493,0.002840926,0.8194757,0.7336119,0.001576813,0.783865,0.5208669,0.9177828,0.4625463,0.9400272,0.6600775,0.316431,0.4629924,0.5640202,0.9938914,0.8183185,0.9510259,0.2328363,0.4514205,0.08354157,0.006354877,0.7581927,0.237608,0.8363237,0.3355916,0.7896611,0.8686555,0.3850367,0.7758291,8.56038E-05,0.9999495,0.08730984,0.872801,0.4399353,0.8395351,0.7953348,0.1931897,0.6887927
268,0.3634859,0.212947,0.5978786,0.7144621,0.7282012,0.7370844,0.0009795728,0.6562005,0.2172358,0.3461019,0.6068496,0.648179,0.4749362,0.7501493,0.002840926,0.8194757,0.7336119,0.001576813,0.783865,0.5208669,0.9177828,0.4625463,0.9400272,0.6600775,0.316431,0.4629924,0.5640202,0.9938914,0.8183185,0.9510259,0.2328363,0.4514205,0.08354157,0.006354877,0.7581927,0.237608,0.8363237,0.3355916,0.7896611,0.8686555,0.3850367,0.7758291,8.56038E-05,0.9999495,0.08730984,0.872801,0.4399353,0.8395351,0.7953348,0.1931897,0.6887927
269,0.3634859,0.212947,0.5978786,0.7144621,0.7282012,0.7370844,0.0009795728,0.6562005,0.2172358,0.3461019,0.6068496,0.648179,0.4749362,0.7501493,0.002840926,0.8194757,0.7336119,0.001576813,0.783865,0.5208669,0.9177828,0.4625463,0.9400272,0.6600775,0.316431,0.4629924,0.5640202,0.9938914,0.8183185,0.9510259,0.2328363,0.4514205,0.08354157,0.006354877,0.7581927,0.237608,0.8363237,0.3355916,0.7896611,0.8686555,0.3850367,0.7758291,8.56038E-05,0.9999495,0.08730984,0.872801,0.4399353,0.8395351,0.7953348,0.1931897,0.6887927
