frames,position.x_comp,position.y_comp,position.z_comp,rotation.x_comp,rotation.y_comp,rotation.z_comp,rotation.w_comp,Spine Front-Back_comp,Spine Left-Right_comp,Spine Twist Left-Right_comp,Chest Front-Back_comp,Chest Left-Right_comp,Chest Twist Left-Right_comp,Neck Nod Down-Up_comp,Neck Tilt Left-Right_comp,Neck Turn Left-Right_comp,Head Nod Down-Up_comp,Head Tilt Left-Right_comp,Head Turn Left-Right_comp,Left Upper Leg Front-Back_comp,Left Upper Leg In-Out_comp,Left Upper Leg Twist In-Out_comp,Left Lower Leg Stretch_comp,Left Lower Leg Twist In-Out_comp,Left Foot Up-Down_comp,Left Foot Twist In-Out_comp,Right Upper Leg Front-Back_comp,Right Upper Leg In-Out_comp,Right Upper Leg Twist In-Out_comp,Right Lower Leg Stretch_comp,Right Lower Leg Twist In-Out_comp,Right Foot Up-Down_comp,Right Foot Twist In-Out_comp,Left Shoulder Down-Up_comp,Left Shoulder Front-Back_comp,Left Arm Down-Up_comp,Left Arm Front-Back_comp,Left Arm Twist In-Out_comp,Left Forearm Stretch_comp,Left Forearm Twist In-Out_comp,Left Hand Down-Up_comp,Left Hand In-Out_comp,Right Shoulder Down-Up_comp,Right Shoulder Front-Back_comp,Right Arm Down-Up_comp,Right Arm Front-Back_comp,Right Arm Twist In-Out_comp,Right Forearm Stretch_comp,Right Forearm Twist In-Out_comp,Right Hand Down-Up_comp,Right Hand In-Out_comp
10,0.363783,0.2109255,0.5833113,0.71255,0.7277504,0.7461187,0.001000871,0.6452368,0.2160142,0.3462625,0.6345773,0.6511803,0.4747124,0.7444942,0.007005404,0.8241691,0.717941,0.003669615,0.7912331,0.5202484,0.9289711,0.5230472,0.9544842,0.6290761,0.3205974,0.4698593,0.5640832,0.9845957,0.8334644,0.962457,0.2255247,0.4558501,0.07699362,0.006240643,0.7575669,0.2375068,0.8551552,0.3334559,0.7778938,0.8759489,0.3847912,0.7965667,1.149509E-05,0.9999827,0.08653282,0.8818396,0.4434049,0.8603985,0.7990598,0.1928862,0.7013128
11,0.363783,0.2109255,0.5833113,0.71255,0.7277504,0.7461187,0.001000871,0.6452368,0.2160142,0.3462625,0.6345773,0.6511803,0.4747124,0.7444942,0.007005404,0.8241691,0.717941,0.003669615,0.7912331,0.5202484,0.9289711,0.5230472,0.9544842,0.6290761,0.3205974,0.4698593,0.5640832,0.9845957,0.8334644,0.962457,0.2255247,0.4558501,0.07699362,0.006240643,0.7575669,0.2375068,0.8551552,0.3334559,0.7778938,0.8759489,0.3847912,0.7965667,1.149509E-05,0.9999827,0.08653282,0.8818396,0.4434049,0.8603985,0.7990598,0.1928862,0.7013128
12,0.363783,0.2109255,0.5833113,0.71255,0.7277504,0.7461187,0.001000871,0.6452368,0.2160142,0.3462625,0.6345773,0.6511803,0.4747124,0.7444942,0.007005404,0.8241691,0.717941,0.003669615,0.7912331,0.5202484,0.9289711,0.5230472,0.9544842,0.6290761,0.3205974,0.4698593,0.5640832,0.9845957,0.8334644,0.962457,0.2255247,0.4558501,0.07699362,0.006240643,0.7575669,0.2375068,0.8551552,0.3334559,0.7778938,0.8759489,0.3847912,0.7965667,1.149509E-05,0.9999827,0.08653282,0.8818396,0.4434049,0.8603985,0.7990598,0.1928862,0.7013128
13,0.363783,0.2109255,0.5833113,0.71255,0.7277504,0.7461187,0.001000871,0.6452368,0.2160142,0.3462625,0.6345773,0.6511803,0.4747124,0.7444942,0.007005404,0.8241691,0.717941,0.003669615,0.7912331,0.5202484,0.9289711,0.5230472,0.9544842,0.6290761,0.3205974,0.4698593,0.5640832,0.9845957,0.8334644,0.962457,0.2255247,0.4558501,0.07699362,0.006240643,0.7575669,0.2375068,0.8551552,0.3334559,0.7778938,0.8759489,0.3847912,0.7965667,1.149509E-05,0.9999827,0.08653282,0.8818396,0.4434049,0.8603985,0.7990598,0.1928862,0.7013128
14,0.363783,0.2109255,0.5833113,0.71255,0.7277504,0.7461187,0.001000871,0.6452368,0.2160142,0.3462625,0.6345773,0.6511803,0.4747124,0.7444942,0.007005404,0.8241691,0.717941,0.003669615,0.7912331,0.5202484,0.9289711,0.5230472,0.9544842,0.6290761,0.3205974,0.4698593,0.5640832,0.9845957,0.8334644,0.962457,0.2255247,0.4558501,0.07699362,0.006240643,0.7575669,0.2375068,0.8551552,0.3334559,0.7778938,0.8759489,0.3847912,0.7965667,1.149509E-05,0.9999827,0.08653282,0.8818396,0.4434049,0.8603985,0.7990598,0.1928862,0.7013128
15,0.363783,0.2109255,0.5833113,0.71255,0.7277504,0.7461187,0.001000871,0.6452368,0.2160142,0.3462625,0.6345773,0.6511803,0.4747124,0.7444942,0.007005404,0.8241691,0.717941,0.003669615,0.7912331,0.5202484,0.9289711,0.5230472,0.9544842,0.6290761,0.3205974,0.4698593,0.5640832,0.9845957,0.8334644,0.962457,0.2255247,0.4558501,0.07699362,0.006240643,0.7575669,0.2375068,0.8551552,0.3334559,0.7778938,0.8759489,0.3847912,0.7965667,1.149509E-05,0.9999827,0.08653282,0.8818396,0.4434049,0.8603985,0.7990598,0.1928862,0.7013128
16,0.3636321,0.2136354,0.5888371,0.71255,0.7278752,0.7357969,0.0009944612,0.648276,0.2160142,0.3462178,0.6345773,0.6512904,0.4747124,0.7444942,0.00556206,0.8225511,0.7287608,0.002766887,0.7904545,0.5202484,0.9284249,0.5088003,0.9544842,0.6387769,0.3172646,0.4675126,0.5640832,0.988798,0.8282877,0.962457,0.2255247,0.4558501,0.07997167,0.006240098,0.7575669,0.2379471,0.8428395,0.3340378,0.7801474,0.8675346,0.3849321,0.788423,1.149509E-05,0.9999827,0.08680018,0.8712023,0.4468868,0.8497295,0.7893796,0.1928862,0.6880925
17,0.3636321,0.2136354,0.5888371,0.71255,0.7278752,0.7357969,0.0009944612,0.648276,0.2160142,0.3462178,0.6345773,0.6512904,0.4747124,0.7444942,0.00556206,0.8225511,0.7287608,0.002766887,0.7904545,0.5202484,0.9284249,0.5088003,0.9544842,0.6387769,0.3172646,0.4675126,0.5640832,0.988798,0.8282877,0.962457,0.2255247,0.4558501,0.07997167,0.006240098,0.7575669,0.2379471,0.8428395,0.3340378,0.7801474,0.8675346,0.3849321,0.788423,1.149509E-05,0.9999827,0.08680018,0.8712023,0.4468868,0.8497295,0.7893796,0.1928862,0.6880925
18,0.3636321,0.2136354,0.5888371,0.71255,0.7278752,0.7357969,0.0009944612,0.648276,0.2160142,0.3462178,0.6345773,0.6512904,0.4747124,0.7444942,0.00556206,0.8225511,0.7287608,0.002766887,0.7904545,0.5202484,0.9284249,0.5088003,0.9544842,0.6387769,0.3172646,0.4675126,0.5640832,0.988798,0.8282877,0.962457,0.2255247,0.4558501,0.07997167,0.006240098,0.7575669,0.2379471,0.8428395,0.3340378,0.7801474,0.8675346,0.3849321,0.788423,1.149509E-05,0.9999827,0.08680018,0.8712023,0.4468868,0.8497295,0.7893796,0.1928862,0.6880925
19,0.3636321,0.2136354,0.5888371,0.71255,0.7278752,0.7357969,0.0009944612,0.648276,0.2160142,0.3462178,0.6345773,0.6512904,0.4747124,0.7444942,0.00556206,0.8225511,0.7287608,0.002766887,0.7904545,0.5202484,0.9284249,0.5088003,0.9544842,0.6387769,0.3172646,0.4675126,0.5640832,0.988798,0.8282877,0.962457,0.2255247,0.4558501,0.07997167,0.006240098,0.7575669,0.2379471,0.8428395,0.3340378,0.7801474,0.8675346,0.3849321,0.788423,1.149509E-05,0.9999827,0.08680018,0.8712023,0.4468868,0.8497295,0.7893796,0.1928862,0.6880925
20,0.3636321,0.2136354,0.5888371,0.71255,0.7278752,0.7357969,0.0009944612,0.648276,0.2160142,0.3462178,0.6345773,0.6512904,0.4747124,0.7444942,0.00556206,0.8225511,0.7287608,0.002766887,0.7904545,0.5202484,0.9284249,0.5088003,0.9544842,0.6387769,0.3172646,0.4675126,0.5640832,0.988798,0.8282877,0.962457,0.2255247,0.4558501,0.07997167,0.006240098,0.7575669,0.2379471,0.8428395,0.3340378,0.7801474,0.8675346,0.3849321,0.788423,1.149509E-05,0.9999827,0.08680018,0.8712023,0.4468868,0.8497295,0.7893796,0.1928862,0.6880925
21,0.3636321,0.2136354,0.5888371,0.71255,0.7278752,0.7357969,0.0009944612,0.648276,0.2160142,0.3462178,0.6345773,0.6512904,0.4747124,0.7444942,0.00556206,0.8225511,0.7287608,0.002766887,0.7904545,0.5202484,0.9284249,0.5088003,0.9544842,0.6387769,0.3172646,0.4675126,0.5640832,0.988798,0.8282877,0.962457,0.2255247,0.4558501,0.07997167,0.006240098,0.7575669,0.2379471,0.8428395,0.3340378,0.7801474,0.8675346,0.3849321,0.788423,1.149509E-05,0.9999827,0.08680018,0.8712023,0.4468868,0.8497295,0.7893796,0.1928862,0.6880925
22,0.3636321,0.2136354,0.5888371,0.71255,0.7278752,0.7357969,0.0009944612,0.648276,0.2160142,0.3462178,0.6345773,0.6512904,0.4747124,0.7444942,0.00556206,0.8225511,0.7287608,0.002766887,0.7904545,0.5202484,0.9284249,0.5088003,0.9544842,0.6387769,0.3172646,0.4675126,0.5640832,0.988798,0.8282877,0.962457,0.2255247,0.4558501,0.07997167,0.006240098,0.7575669,0.2379471,0.8428395,0.3340378,0.7801474,0.8675346,0.3849321,0.788423,1.149509E-05,0.9999827,0.08680018,0.8712023,0.4468868,0.8497295,0.7893796,0.1928862,0.6880925
23,0.3636321,0.2136354,0.5888371,0.71255,0.7278752,0.7357969,0.0009944612,0.648276,0.2160142,0.3462178,0.6345773,0.6512904,0.4747124,0.7444942,0.00556206,0.8225511,0.7287608,0.002766887,0.7904545,0.5202484,0.9284249,0.5088003,0.9544842,0.6387769,0.3172646,0.4675126,0.5640832,0.988798,0.8282877,0.962457,0.2255247,0.4558501,0.07997167,0.006240098,0.7575669,0.2379471,0.8428395,0.3340378,0.7801474,0.8675346,0.3849321,0.788423,1.149509E-05,0.9999827,0.08680018,0.8712023,0.4468868,0.8497295,0.7893796,0.1928862,0.6880925
24,0.3636321,0.2136354,0.5888371,0.71255,0.7278752,0.7357969,0.0009944612,0.648276,0.2160142,0.3462178,0.6345773,0.6512904,0.4747124,0.7444942,0.00556206,0.8225511,0.7287608,0.002766887,0.7904545,0.5202484,0.9284249,0.5088003,0.9544842,0.6387769,0.3172646,0.4675126,0.5640832,0.988798,0.8282877,0.962457,0.2255247,0.4558501,0.07997167,0.006240098,0.7575669,0.2379471,0.8428395,0.3340378,0.7801474,0.8675346,0.3849321,0.788423,1.149509E-05,0.9999827,0.08680018,0.8712023,0.4468868,0.8497295,0.7893796,0.1928862,0.6880925
25,0.3636321,0.2136354,0.5888371,0.71255,0.7278752,0.7357969,0.0009944612,0.648276,0.2160142,0.3462178,0.6345773,0.6512904,0.4747124,0.7444942,0.00556206,0.8225511,0.7287608,0.002766887,0.7904545,0.5202484,0.9284249,0.5088003,0.9544842,0.6387769,0.3172646,0.4675126,0.5640832,0.988798,0.8282877,0.962457,0.2255247,0.4558501,0.07997167,0.006240098,0.7575669,0.2379471,0.8428395,0.3340378,0.7801474,0.8675346,0.3849321,0.788423,1.149509E-05,0.9999827,0.08680018,0.8712023,0.4468868,0.8497295,0.7893796,0.1928862,0.6880925
26,0.3636321,0.2136354,0.5888371,0.71255,0.7278752,0.7357969,0.0009944612,0.648276,0.2160142,0.3462178,0.6345773,0.6512904,0.4747124,0.7444942,0.00556206,0.8225511,0.7287608,0.002766887,0.7904545,0.5202484,0.9284249,0.5088003,0.9544842,0.6387769,0.3172646,0.4675126,0.5640832,0.988798,0.8282877,0.962457,0.2255247,0.4558501,0.07997167,0.006240098,0.7575669,0.2379471,0.8428395,0.3340378,0.7801474,0.8675346,0.3849321,0.788423,1.149509E-05,0.9999827,0.08680018,0.8712023,0.4468868,0.8497295,0.7893796,0.1928862,0.6880925
27,0.3636321,0.2136354,0.5888371,0.71255,0.7278752,0.7357969,0.0009944612,0.648276,0.2160142,0.3462178,0.6345773,0.6512904,0.4747124,0.7444942,0.00556206,0.8225511,0.7287608,0.002766887,0.7904545,0.5202484,0.9284249,0.5088003,0.9544842,0.6387769,0.3172646,0.4675126,0.5640832,0.988798,0.8282877,0.962457,0.2255247,0.4558501,0.07997167,0.006240098,0.7575669,0.2379471,0.8428395,0.3340378,0.7801474,0.8675346,0.3849321,0.788423,1.149509E-05,0.9999827,0.08680018,0.8712023,0.4468868,0.8497295,0.7893796,0.1928862,0.6880925
28,0.3636321,0.2136354,0.5888371,0.71255,0.7278752,0.7357969,0.0009944612,0.648276,0.2160142,0.3462178,0.6345773,0.6512904,0.4747124,0.7444942,0.00556206,0.8225511,0.7287608,0.002766887,0.7904545,0.5202484,0.9284249,0.5088003,0.9544842,0.6387769,0.3172646,0.4675126,0.5640832,0.988798,0.8282877,0.962457,0.2255247,0.4558501,0.07997167,0.006240098,0.7575669,0.2379471,0.8428395,0.3340378,0.7801474,0.8675346,0.3849321,0.788423,1.149509E-05,0.9999827,0.08680018,0.8712023,0.4468868,0.8497295,0.7893796,0.1928862,0.6880925
29,0.3636321,0.2136354,0.5888371,0.71255,0.7278752,0.7357969,0.0009944612,0.648276,0.2160142,0.3462178,0.6345773,0.6512904,0.4747124,0.7444942,0.00556206,0.8225511,0.7287608,0.002766887,0.7904545,0.5202484,0.9284249,0.5088003,0.9544842,0.6387769,0.3172646,0.4675126,0.5640832,0.988798,0.8282877,0.962457,0.2255247,0.4558501,0.07997167,0.006240098,0.7575669,0.2379471,0.8428395,0.3340378,0.7801474,0.8675346,0.3849321,0.788423,1.149509E-05,0.9999827,0.08680018,0.8712023,0.4468868,0.8497295,0.7893796,0.1928862,0.6880925
30,0.3636321,0.2136354,0.5888371,0.71255,0.7278752,0.7357969,0.0009944612,0.648276,0.2160142,0.3462178,0.6345773,0.6512904,0.4747124,0.7444942,0.00556206,0.8225511,0.7287608,0.002766887,0.7904545,0.5202484,0.9284249,0.5088003,0.9544842,0.6387769,0.3172646,0.4675126,0.5640832,0.988798,0.8282877,0.962457,0.2255247,0.4558501,0.07997167,0.006240098,0.7575669,0.2379471,0.8428395,0.3340378,0.7801474,0.8675346,0.3849321,0.788423,1.149509E-05,0.9999827,0.08680018,0.8712023,0.4468868,0.8497295,0.7893796,0.1928862,0.6880925
31,0.3636321,0.2136354,0.5888371,0.71255,0.7278752,0.7357969,0.0009944612,0.648276,0.2160142,0.3462178,0.6345773,0.6512904,0.4747124,0.7444942,0.00556206,0.8225511,0.7287608,0.002766887,0.7904545,0.5202484,0.9284249,0.5088003,0.9544842,0.6387769,0.3172646,0.4675126,0.5640832,0.988798,0.8282877,0.962457,0.2255247,0.4558501,0.07997167,0.006240098,0.7575669,0.2379471,0.8428395,0.3340378,0.7801474,0.8675346,0.3849321,0.788423,1.149509E-05,0.9999827,0.08680018,0.8712023,0.4468868,0.8497295,0.7893796,0.1928862,0.6880925
32,0.3634977,0.2136354,0.6012731,0.71255,0.7282072,0.7357969,0.0009790373,0.656316,0.2160142,0.3460937,0.6072693,0.6470836,0.4747124,0.7559549,0.001995251,0.818522,0.7382601,0.001284802,0.7891632,0.5202484,0.9226378,0.4739778,0.932777,0.6729395,0.3101172,0.4602968,0.5640832,0.9969544,0.8124962,0.9415182,0.2377666,0.4433244,0.08567603,0.006240256,0.7575669,0.2386193,0.8291721,0.3361633,0.792573,0.8675346,0.3850373,0.7736932,1.149509E-05,0.9999827,0.08756923,0.8712023,0.4442134,0.8325627,0.7942197,0.1928862,0.6880925
33,0.3634977,0.2136354,0.6012731,0.71255,0.7282072,0.7357969,0.0009790373,0.656316,0.2160142,0.3460937,0.6072693,0.6470836,0.4747124,0.7559549,0.001995251,0.818522,0.7382601,0.001284802,0.7891632,0.5202484,0.9226378,0.4739778,0.932777,0.6729395,0.3101172,0.4602968,0.5640832,0.9969544,0.8124962,0.9415182,0.2377666,0.4433244,0.08567603,0.006240256,0.7575669,0.2386193,0.8291721,0.3361633,0.792573,0.8675346,0.3850373,0.7736932,1.149509E-05,0.9999827,0.08756923,0.8712023,0.4442134,0.8325627,0.7942197,0.1928862,0.6880925
34,0.3634977,0.2136354,0.6012731,0.71255,0.7282072,0.7357969,0.0009790373,0.656316,0.2160142,0.3460937,0.6072693,0.6470836,0.4747124,0.7559549,0.001995251,0.818522,0.7382601,0.001284802,0.7891632,0.5202484,0.9226378,0.4739778,0.932777,0.6729395,0.3101172,0.4602968,0.5640832,0.9969544,0.8124962,0.9415182,0.2377666,0.4433244,0.08567603,0.006240256,0.7575669,0.2386193,0.8291721,0.3361633,0.792573,0.8675346,0.3850373,0.7736932,1.149509E-05,0.9999827,0.08756923,0.8712023,0.4442134,0.8325627,0.7942197,0.1928862,0.6880925
35,0.3634977,0.2136354,0.6012731,0.71255,0.7282072,0.7357969,0.0009790373,0.656316,0.2160142,0.3460937,0.6072693,0.6470836,0.4747124,0.7559549,0.001995251,0.818522,0.7382601,0.001284802,0.7891632,0.5202484,0.9226378,0.4739778,0.932777,0.6729395,0.3101172,0.4602968,0.5640832,0.9969544,0.8124962,0.9415182,0.2377666,0.4433244,0.08567603,0.006240256,0.7575669,0.2386193,0.8291721,0.3361633,0.792573,0.8675346,0.3850373,0.7736932,1.149509E-05,0.9999827,0.08756923,0.8712023,0.4442134,0.8325627,0.7942197,0.1928862,0.6880925
36,0.3634977,0.2136354,0.6012731,0.71255,0.7282072,0.7357969,0.0009790373,0.656316,0.2160142,0.3460937,0.6072693,0.6470836,0.4747124,0.7559549,0.001995251,0.818522,0.7382601,0.001284802,0.7891632,0.5202484,0.9226378,0.4739778,0.932777,0.6729395,0.3101172,0.4602968,0.5640832,0.9969544,0.8124962,0.9415182,0.2377666,0.4433244,0.08567603,0.006240256,0.7575669,0.2386193,0.8291721,0.3361633,0.792573,0.8675346,0.3850373,0.7736932,1.149509E-05,0.9999827,0.08756923,0.8712023,0.4442134,0.8325627,0.7942197,0.1928862,0.6880925
37,0.3634977,0.2136354,0.6012731,0.71255,0.7282072,0.7357969,0.0009790373,0.656316,0.2160142,0.3460937,0.6072693,0.6470836,0.4747124,0.7559549,0.001995251,0.818522,0.7382601,0.001284802,0.7891632,0.5202484,0.9226378,0.4739778,0.932777,0.6729395,0.3101172,0.4602968,0.5640832,0.9969544,0.8124962,0.9415182,0.2377666,0.4433244,0.08567603,0.006240256,0.7575669,0.2386193,0.8291721,0.3361633,0.792573,0.8675346,0.3850373,0.7736932,1.149509E-05,0.9999827,0.08756923,0.8712023,0.4442134,0.8325627,0.7942197,0.1928862,0.6880925
38,0.3634977,0.2136354,0.6012731,0.71255,0.7282072,0.7357969,0.0009790373,0.656316,0.2160142,0.3460937,0.6072693,0.6470836,0.4747124,0.7559549,0.001995251,0.818522,0.7382601,0.001284802,0.7891632,0.5202484,0.9226378,0.4739778,0.932777,0.6729395,0.3101172,0.4602968,0.5640832,0.9969544,0.8124962,0.9415182,0.2377666,0.4433244,0.08567603,0.006240256,0.7575669,0.2386193,0.8291721,0.3361633,0.792573,0.8675346,0.3850373,0.7736932,1.149509E-05,0.9999827,0.08756923,0.8712023,0.4442134,0.8325627,0.7942197,0.1928862,0.6880925
39,0.3634977,0.2136354,0.6012731,0.71255,0.7282072,0.7357969,0.0009790373,0.656316,0.2160142,0.3460937,0.6072693,0.6470836,0.4747124,0.7559549,0.001995251,0.818522,0.7382601,0.001284802,0.7891632,0.5202484,0.9226378,0.4739778,0.932777,0.6729395,0.3101172,0.4602968,0.5640832,0.9969544,0.8124962,0.9415182,0.2377666,0.4433244,0.08567603,0.006240256,0.7575669,0.2386193,0.8291721,0.3361633,0.792573,0.8675346,0.3850373,0.7736932,1.149509E-05,0.9999827,0.08756923,0.8712023,0.4442134,0.8325627,0.7942197,0.1928862,0.6880925
40,0.3634977,0.2136354,0.6012731,0.71255,0.7282072,0.7357969,0.0009790373,0.656316,0.2160142,0.3460937,0.6072693,0.6470836,0.4747124,0.7559549,0.001995251,0.818522,0.7382601,0.001284802,0.7891632,0.5202484,0.9226378,0.4739778,0.932777,0.6729395,0.3101172,0.4602968,0.5640832,0.9969544,0.8124962,0.9415182,0.2377666,0.4433244,0.08567603,0.006240256,0.7575669,0.2386193,0.8291721,0.3361633,0.792573,0.8675346,0.3850373,0.7736932,1.149509E-05,0.9999827,0.08756923,0.8712023,0.4442134,0.8325627,0.7942197,0.1928862,0.6880925
