frames,position.x_comp,position.y_comp,position.z_comp,rotation.x_comp,rotation.y_comp,rotation.z_comp,rotation.w_comp,Spine Front-Back_comp,Spine Left-Right_comp,Spine Twist Left-Right_comp,Chest Front-Back_comp,Chest Left-Right_comp,Chest Twist Left-Right_comp,Neck Nod Down-Up_comp,Neck Tilt Left-Right_comp,Neck Turn Left-Right_comp,Head Nod Down-Up_comp,Head Tilt Left-Right_comp,Head Turn Left-Right_comp,Left Upper Leg Front-Back_comp,Left Upper Leg In-Out_comp,Left Upper Leg Twist In-Out_comp,Left Lower Leg Stretch_comp,Left Lower Leg Twist In-Out_comp,Left Foot Up-Down_comp,Left Foot Twist In-Out_comp,Right Upper Leg Front-Back_comp,Right Upper Leg In-Out_comp,Right Upper Leg Twist In-Out_comp,Right Lower Leg Stretch_comp,Right Lower Leg Twist In-Out_comp,Right Foot Up-Down_comp,Right Foot Twist In-Out_comp,Left Shoulder Down-Up_comp,Left Shoulder Front-Back_comp,Left Arm Down-Up_comp,Left Arm Front-Back_comp,Left Arm Twist In-Out_comp,Left Forearm Stretch_comp,Left Forearm Twist In-Out_comp,Left Hand Down-Up_comp,Left Hand In-Out_comp,Right Shoulder Down-Up_comp,Right Shoulder Front-Back_comp,Right Arm Down-Up_comp,Right Arm Front-Back_comp,Right Arm Twist In-Out_comp,Right Forearm Stretch_comp,Right Forearm Twist In-Out_comp,Right Hand Down-Up_comp,Right Hand In-Out_comp
10,0.363783,0.2136354,0.5833113,0.71255,0.7308039,0.7357969,0.001000871,0.6548381,0.2160142,0.3493677,0.6345773,0.6511803,0.4747124,0.7502245,0.002665259,0.8283666,0.7335105,-0.0004037283,0.7912331,0.5202484,0.9289711,0.5230472,0.9518483,0.6290761,0.3179308,0.4698593,0.5640832,0.9845957,0.8280446,0.962457,0.2316456,0.4558501,0.07014808,0.006240643,0.7575669,0.2375068,0.8360058,0.3349397,0.7778938,0.8675346,0.3847912,0.8110303,1.149509E-05,0.9999827,0.08653282,0.8712023,0.4434049,0.8603985,0.7942197,0.1928862,0.6880925
11,0.363783,0.2136354,0.5833113,0.71255,0.7308039,0.7357969,0.001000871,0.6548381,0.2160142,0.3493677,0.6345773,0.6511803,0.4747124,0.7502245,0.002665259,0.8283666,0.7335105,-0.0004037283,0.7912331,0.5202484,0.9289711,0.5230472,0.9518483,0.6290761,0.3179308,0.4698593,0.5640832,0.9845957,0.8280446,0.962457,0.2316456,0.4558501,0.07014808,0.006240643,0.7575669,0.2375068,0.8360058,0.3349397,0.7778938,0.8675346,0.3847912,0.8110303,1.149509E-05,0.9999827,0.08653282,0.8712023,0.4434049,0.8603985,0.7942197,0.1928862,0.6880925
12,0.363783,0.2136354,0.5833113,0.71255,0.7308039,0.7357969,0.001000871,0.6548381,0.2160142,0.3493677,0.6345773,0.6511803,0.4747124,0.7502245,0.002665259,0.8283666,0.7335105,-0.0004037283,0.7912331,0.5202484,0.9289711,0.5230472,0.9518483,0.6290761,0.3179308,0.4698593,0.5640832,0.9845957,0.8280446,0.962457,0.2316456,0.4558501,0.07014808,0.006240643,0.7575669,0.2375068,0.8360058,0.3349397,0.7778938,0.8675346,0.3847912,0.8110303,1.149509E-05,0.9999827,0.08653282,0.8712023,0.4434049,0.8603985,0.7942197,0.1928862,0.6880925
13,0.363783,0.2136354,0.5833113,0.71255,0.7308039,0.7357969,0.001000871,0.6548381,0.2160142,0.3493677,0.6345773,0.6511803,0.4747124,0.7502245,0.002665259,0.8283666,0.7335105,-0.0004037283,0.7912331,0.5202484,0.9289711,0.5230472,0.9518483,0.6290761,0.3179308,0.4698593,0.5640832,0.9845957,0.8280446,0.962457,0.2316456,0.4558501,0.07014808,0.006240643,0.7575669,0.2375068,0.8360058,0.3349397,0.7778938,0.8675346,0.3847912,0.8110303,1.149509E-05,0.9999827,0.08653282,0.8712023,0.4434049,0.8603985,0.7942197,0.1928862,0.6880925
14,0.363783,0.2136354,0.5833113,0.71255,0.7308039,0.7357969,0.001000871,0.6548381,0.2160142,0.3493677,0.6345773,0.6511803,0.4747124,0.7502245,0.002665259,0.8283666,0.7335105,-0.0004037283,0.7912331,0.5202484,0.9289711,0.5230472,0.9518483,0.6290761,0.3179308,0.4698593,0.5640832,0.9845957,0.8280446,0.962457,0.2316456,0.4558501,0.07014808,0.006240643,0.7575669,0.2375068,0.8360058,0.3349397,0.7778938,0.8675346,0.3847912,0.8110303,1.149509E-05,0.9999827,0.08653282,0.8712023,0.4434049,0.8603985,0.7942197,0.1928862,0.6880925
15,0.363783,0.2136354,0.5833113,0.71255,0.7308039,0.7357969,0.001000871,0.6548381,0.2160142,0.3493677,0.6345773,0.6511803,0.4747124,0.7502245,0.002665259,0.8283666,0.7335105,-0.0004037283,0.7912331,0.5202484,0.9289711,0.5230472,0.9518483,0.6290761,0.3179308,0.4698593,0.5640832,0.9845957,0.8280446,0.962457,0.2316456,0.4558501,0.07014808,0.006240643,0.7575669,0.2375068,0.8360058,0.3349397,0.7778938,0.8675346,0.3847912,0.8110303,1.149509E-05,0.9999827,0.08653282,0.8712023,0.4434049,0.8603985,0.7942197,0.1928862,0.6880925
16,0.3636321,0.2136354,0.5888371,0.71255,0.7309286,0.7357969,0.0009944612,0.6386747,0.2160142,0.3493229,0.6345773,0.6512904,0.4747124,0.7502245,0.001221915,0.8267486,0.7335105,-0.001306456,0.7904545,0.5202484,0.9284249,0.5088003,0.9518483,0.6387769,0.314598,0.4675126,0.5640832,0.988798,0.8228679,0.962457,0.2316456,0.4558501,0.07312613,0.006240098,0.7575669,0.2379471,0.8360058,0.3355216,0.7801474,0.8675346,0.3849321,0.788423,1.149509E-05,0.9999827,0.08680018,0.8712023,0.4468868,0.8497295,0.7942197,0.1928862,0.6880925
17,0.3636321,0.2136354,0.5888371,0.71255,0.7309286,0.7357969,0.0009944612,0.6386747,0.2160142,0.3493229,0.6345773,0.6512904,0.4747124,0.7502245,0.001221915,0.8267486,0.7335105,-0.001306456,0.7904545,0.5202484,0.9284249,0.5088003,0.9518483,0.6387769,0.314598,0.4675126,0.5640832,0.988798,0.8228679,0.962457,0.2316456,0.4558501,0.07312613,0.006240098,0.7575669,0.2379471,0.8360058,0.3355216,0.7801474,0.8675346,0.3849321,0.788423,1.149509E-05,0.9999827,0.08680018,0.8712023,0.4468868,0.8497295,0.7942197,0.1928862,0.6880925
18,0.3636321,0.2136354,0.5888371,0.71255,0.7309286,0.7357969,0.0009944612,0.6386747,0.2160142,0.3493229,0.6345773,0.6512904,0.4747124,0.7502245,0.001221915,0.8267486,0.7335105,-0.001306456,0.7904545,0.5202484,0.9284249,0.5088003,0.9518483,0.6387769,0.314598,0.4675126,0.5640832,0.988798,0.8228679,0.962457,0.2316456,0.4558501,0.07312613,0.006240098,0.7575669,0.2379471,0.8360058,0.3355216,0.7801474,0.8675346,0.3849321,0.788423,1.149509E-05,0.9999827,0.08680018,0.8712023,0.4468868,0.8497295,0.7942197,0.1928862,0.6880925
19,0.3636321,0.2136354,0.5888371,0.71255,0.7309286,0.7357969,0.0009944612,0.6386747,0.2160142,0.3493229,0.6345773,0.6512904,0.4747124,0.7502245,0.001221915,0.8267486,0.7335105,-0.001306456,0.7904545,0.5202484,0.9284249,0.5088003,0.9518483,0.6387769,0.314598,0.4675126,0.5640832,0.988798,0.8228679,0.962457,0.2316456,0.4558501,0.07312613,0.006240098,0.7575669,0.2379471,0.8360058,0.3355216,0.7801474,0.8675346,0.3849321,0.788423,1.149509E-05,0.9999827,0.08680018,0.8712023,0.4468868,0.8497295,0.7942197,0.1928862,0.6880925
20,0.3636321,0.2136354,0.5888371,0.71255,0.7309286,0.7357969,0.0009944612,0.6386747,0.2160142,0.3493229,0.6345773,0.6512904,0.4747124,0.7502245,0.001221915,0.8267486,0.7335105,-0.001306456,0.7904545,0.5202484,0.9284249,0.5088003,0.9518483,0.6387769,0.314598,0.4675126,0.5640832,0.988798,0.8228679,0.962457,0.2316456,0.4558501,0.07312613,0.006240098,0.7575669,0.2379471,0.8360058,0.3355216,0.7801474,0.8675346,0.3849321,0.788423,1.149509E-05,0.9999827,0.08680018,0.8712023,0.4468868,0.8497295,0.7942197,0.1928862,0.6880925
21,0.3636321,0.2136354,0.5888371,0.71255,0.7309286,0.7357969,0.0009944612,0.6386747,0.2160142,0.3493229,0.6345773,0.6512904,0.4747124,0.7502245,0.001221915,0.8267486,0.7335105,-0.001306456,0.7904545,0.5202484,0.9284249,0.5088003,0.9518483,0.6387769,0.314598,0.4675126,0.5640832,0.988798,0.8228679,0.962457,0.2316456,0.4558501,0.07312613,0.006240098,0.7575669,0.2379471,0.8360058,0.3355216,0.7801474,0.8675346,0.3849321,0.788423,1.149509E-05,0.9999827,0.08680018,0.8712023,0.4468868,0.8497295,0.7942197,0.1928862,0.6880925
22,0.3636321,0.2136354,0.5888371,0.71255,0.7309286,0.7357969,0.0009944612,0.6386747,0.2160142,0.3493229,0.6345773,0.6512904,0.4747124,0.7502245,0.001221915,0.8267486,0.7335105,-0.001306456,0.7904545,0.5202484,0.9284249,0.5088003,0.9518483,0.6387769,0.314598,0.4675126,0.5640832,0.988798,0.8228679,0.962457,0.2316456,0.4558501,0.07312613,0.006240098,0.7575669,0.2379471,0.8360058,0.3355216,0.7801474,0.8675346,0.3849321,0.788423,1.149509E-05,0.9999827,0.08680018,0.8712023,0.4468868,0.8497295,0.7942197,0.1928862,0.6880925
23,0.3636321,0.2136354,0.5888371,0.71255,0.7309286,0.7357969,0.0009944612,0.6386747,0.2160142,0.3493229,0.6345773,0.6512904,0.4747124,0.7502245,0.001221915,0.8267486,0.7335105,-0.001306456,0.7904545,0.5202484,0.9284249,0.5088003,0.9518483,0.6387769,0.314598,0.4675126,0.5640832,0.988798,0.8228679,0.962457,0.2316456,0.4558501,0.07312613,0.006240098,0.7575669,0.2379471,0.8360058,0.3355216,0.7801474,0.8675346,0.3849321,0.788423,1.149509E-05,0.9999827,0.08680018,0.8712023,0.4468868,0.8497295,0.7942197,0.1928862,0.6880925
24,0.3636321,0.2136354,0.5888371,0.71255,0.7309286,0.7357969,0.0009944612,0.6386747,0.2160142,0.3493229,0.6345773,0.6512904,0.4747124,0.7502245,0.001221915,0.8267486,0.7335105,-0.001306456,0.7904545,0.5202484,0.9284249,0.5088003,0.9518483,0.6387769,0.314598,0.4675126,0.5640832,0.988798,0.8228679,0.962457,0.2316456,0.4558501,0.07312613,0.006240098,0.7575669,0.2379471,0.8360058,0.3355216,0.7801474,0.8675346,0.3849321,0.788423,1.149509E-05,0.9999827,0.08680018,0.8712023,0.4468868,0.8497295,0.7942197,0.1928862,0.6880925
25,0.3636321,0.2136354,0.5888371,0.71255,0.7309286,0.7357969,0.0009944612,0.6386747,0.2160142,0.3493229,0.6345773,0.6512904,0.4747124,0.7502245,0.001221915,0.8267486,0.7335105,-0.001306456,0.7904545,0.5202484,0.9284249,0.5088003,0.9518483,0.6387769,0.314598,0.4675126,0.5640832,0.988798,0.8228679,0.962457,0.2316456,0.4558501,0.07312613,0.006240098,0.7575669,0.2379471,0.8360058,0.3355216,0.7801474,0.8675346,0.3849321,0.788423,1.149509E-05,0.9999827,0.08680018,0.8712023,0.4468868,0.8497295,0.7942197,0.1928862,0.6880925
26,0.3636321,0.2136354,0.5888371,0.71255,0.7309286,0.7357969,0.0009944612,0.6386747,0.2160142,0.3493229,0.6345773,0.6512904,0.4747124,0.7502245,0.001221915,0.8267486,0.7335105,-0.001306456,0.7904545,0.5202484,0.9284249,0.5088003,0.9518483,0.6387769,0.314598,0.4675126,0.5640832,0.988798,0.8228679,0.962457,0.2316456,0.4558501,0.07312613,0.006240098,0.7575669,0.2379471,0.8360058,0.3355216,0.7801474,0.8675346,0.3849321,0.788423,1.149509E-05,0.9999827,0.08680018,0.8712023,0.4468868,0.8497295,0.7942197,0.1928862,0.6880925
27,0.3636321,0.2136354,0.5888371,0.71255,0.7309286,0.7357969,0.0009944612,0.6386747,0.2160142,0.3493229,0.6345773,0.6512904,0.4747124,0.7502245,0.001221915,0.8267486,0.7335105,-0.001306456,0.7904545,0.5202484,0.9284249,0.5088003,0.9518483,0.6387769,0.314598,0.4675126,0.5640832,0.988798,0.8228679,0.962457,0.2316456,0.4558501,0.07312613,0.006240098,0.7575669,0.2379471,0.8360058,0.3355216,0.7801474,0.8675346,0.3849321,0.788423,1.149509E-05,0.9999827,0.08680018,0.8712023,0.4468868,0.8497295,0.7942197,0.1928862,0.6880925
28,0.3636321,0.2136354,0.5888371,0.71255,0.7309286,0.7357969,0.0009944612,0.6386747,0.2160142,0.3493229,0.6345773,0.6512904,0.4747124,0.7502245,0.001221915,0.8267486,0.7335105,-0.001306456,0.7904545,0.5202484,0.9284249,0.5088003,0.9518483,0.6387769,0.314598,0.4675126,0.5640832,0.988798,0.8228679,0.962457,0.2316456,0.4558501,0.07312613,0.006240098,0.7575669,0.2379471,0.8360058,0.3355216,0.7801474,0.8675346,0.3849321,0.788423,1.149509E-05,0.9999827,0.08680018,0.8712023,0.4468868,0.8497295,0.7942197,0.1928862,0.6880925
29,0.3636321,0.2136354,0.5888371,0.71255,0.7309286,0.7357969,0.0009944612,0.6386747,0.2160142,0.3493229,0.6345773,0.6512904,0.4747124,0.7502245,0.001221915,0.8267486,0.7335105,-0.001306456,0.7904545,0.5202484,0.9284249,0.5088003,0.9518483,0.6387769,0.314598,0.4675126,0.5640832,0.988798,0.8228679,0.962457,0.2316456,0.4558501,0.07312613,0.006240098,0.7575669,0.2379471,0.8360058,0.3355216,0.7801474,0.8675346,0.3849321,0.788423,1.149509E-05,0.9999827,0.08680018,0.8712023,0.4468868,0.8497295,0.7942197,0.1928862,0.6880925
30,0.3636321,0.2136354,0.5888371,0.71255,0.7309286,0.7357969,0.0009944612,0.6386747,0.2160142,0.3493229,0.6345773,0.6512904,0.4747124,0.7502245,0.001221915,0.8267486,0.7335105,-0.001306456,0.7904545,0.5202484,0.9284249,0.5088003,0.9518483,0.6387769,0.314598,0.4675126,0.5640832,0.988798,0.8228679,0.962457,0.2316456,0.4558501,0.07312613,0.006240098,0.7575669,0.2379471,0.8360058,0.3355216,0.7801474,0.8675346,0.3849321,0.788423,1.149509E-05,0.9999827,0.08680018,0.8712023,0.4468868,0.8497295,0.7942197,0.1928862,0.6880925
31,0.3636321,0.2136354,0.5888371,0.71255,0.7309286,0.7357969,0.0009944612,0.6386747,0.2160142,0.3493229,0.6345773,0.6512904,0.4747124,0.7502245,0.001221915,0.8267486,0.7335105,-0.001306456,0.7904545,0.5202484,0.9284249,0.5088003,0.9518483,0.6387769,0.314598,0.4675126,0.5640832,0.988798,0.8228679,0.962457,0.2316456,0.4558501,0.07312613,0.006240098,0.7575669,0.2379471,0.8360058,0.3355216,0.7801474,0.8675346,0.3849321,0.788423,1.149509E-05,0.9999827,0.08680018,0.8712023,0.4468868,0.8497295,0.7942197,0.1928862,0.6880925
32,0.3634977,0.2136354,0.6012731,0.71255,0.7312607,0.7357969,0.0009790373,0.656316,0.2160142,0.3491989,0.6072693,0.6470836,0.4747124,0.7502245,-0.002344894,0.8227196,0.7335105,-0.002788542,0.7891632,0.5202484,0.9226378,0.4611927,0.9301412,0.6729395,0.3074507,0.4602968,0.5640832,0.9969544,0.8070763,0.9415182,0.2316456,0.4433244,0.07883049,0.006240256,0.7575669,0.2386193,0.8360058,0.3376471,0.792573,0.8675346,0.3850373,0.7736932,1.149509E-05,0.9999827,0.08756923,0.8712023,0.4442134,0.8325627,0.7942197,0.1928862,0.6880925
33,0.3634977,0.2136354,0.6012731,0.71255,0.7312607,0.7357969,0.0009790373,0.656316,0.2160142,0.3491989,0.6072693,0.6470836,0.4747124,0.7502245,-0.002344894,0.8227196,0.7335105,-0.002788542,0.7891632,0.5202484,0.9226378,0.4611927,0.9301412,0.6729395,0.3074507,0.4602968,0.5640832,0.9969544,0.8070763,0.9415182,0.2316456,0.4433244,0.07883049,0.006240256,0.7575669,0.2386193,0.8360058,0.3376471,0.792573,0.8675346,0.3850373,0.7736932,1.149509E-05,0.9999827,0.08756923,0.8712023,0.4442134,0.8325627,0.7942197,0.1928862,0.6880925
34,0.3634977,0.2136354,0.6012731,0.71255,0.7312607,0.7357969,0.0009790373,0.656316,0.2160142,0.3491989,0.6072693,0.6470836,0.4747124,0.7502245,-0.002344894,0.8227196,0.7335105,-0.002788542,0.7891632,0.5202484,0.9226378,0.4611927,0.9301412,0.6729395,0.3074507,0.4602968,0.5640832,0.9969544,0.8070763,0.9415182,0.2316456,0.4433244,0.07883049,0.006240256,0.7575669,0.2386193,0.8360058,0.3376471,0.792573,0.8675346,0.3850373,0.7736932,1.149509E-05,0.9999827,0.08756923,0.8712023,0.4442134,0.8325627,0.7942197,0.1928862,0.6880925
35,0.3634977,0.2136354,0.6012731,0.71255,0.7312607,0.7357969,0.0009790373,0.656316,0.2160142,0.3491989,0.6072693,0.6470836,0.4747124,0.7502245,-0.002344894,0.8227196,0.7335105,-0.002788542,0.7891632,0.5202484,0.9226378,0.4611927,0.9301412,0.6729395,0.3074507,0.4602968,0.5640832,0.9969544,0.8070763,0.9415182,0.2316456,0.4433244,0.07883049,0.006240256,0.7575669,0.2386193,0.8360058,0.3376471,0.792573,0.8675346,0.3850373,0.7736932,1.149509E-05,0.9999827,0.08756923,0.8712023,0.4442134,0.8325627,0.7942197,0.1928862,0.6880925
36,0.3634977,0.2136354,0.6012731,0.71255,0.7312607,0.7357969,0.0009790373,0.656316,0.2160142,0.3491989,0.6072693,0.6470836,0.4747124,0.7502245,-0.002344894,0.8227196,0.7335105,-0.002788542,0.7891632,0.5202484,0.9226378,0.4611927,0.9301412,0.6729395,0.3074507,0.4602968,0.5640832,0.9969544,0.8070763,0.9415182,0.2316456,0.4433244,0.07883049,0.006240256,0.7575669,0.2386193,0.8360058,0.3376471,0.792573,0.8675346,0.3850373,0.7736932,1.149509E-05,0.9999827,0.08756923,0.8712023,0.4442134,0.8325627,0.7942197,0.1928862,0.6880925
37,0.3634977,0.2136354,0.6012731,0.71255,0.7312607,0.7357969,0.0009790373,0.656316,0.2160142,0.3491989,0.6072693,0.6470836,0.4747124,0.7502245,-0.002344894,0.8227196,0.7335105,-0.002788542,0.7891632,0.5202484,0.9226378,0.4611927,0.9301412,0.6729395,0.3074507,0.4602968,0.5640832,0.9969544,0.8070763,0.9415182,0.2316456,0.4433244,0.07883049,0.006240256,0.7575669,0.2386193,0.8360058,0.3376471,0.792573,0.8675346,0.3850373,0.7736932,1.149509E-05,0.9999827,0.08756923,0.8712023,0.4442134,0.8325627,0.7942197,0.1928862,0.6880925
38,0.3634977,0.2136354,0.6012731,0.71255,0.7312607,0.7357969,0.0009790373,0.656316,0.2160142,0.3491989,0.6072693,0.6470836,0.4747124,0.7502245,-0.002344894,0.8227196,0.7335105,-0.002788542,0.7891632,0.5202484,0.9226378,0.4611927,0.9301412,0.6729395,0.3074507,0.4602968,0.5640832,0.9969544,0.8070763,0.9415182,0.2316456,0.4433244,0.07883049,0.006240256,0.7575669,0.2386193,0.8360058,0.3376471,0.792573,0.8675346,0.3850373,0.7736932,1.149509E-05,0.9999827,0.08756923,0.8712023,0.4442134,0.8325627,0.7942197,0.1928862,0.6880925
39,0.3634977,0.2136354,0.6012731,0.71255,0.7312607,0.7357969,0.0009790373,0.656316,0.2160142,0.3491989,0.6072693,0.6470836,0.4747124,0.7502245,-0.002344894,0.8227196,0.7335105,-0.002788542,0.7891632,0.5202484,0.9226378,0.4611927,0.9301412,0.6729395,0.3074507,0.4602968,0.5640832,0.9969544,0.8070763,0.9415182,0.2316456,0.4433244,0.07883049,0.006240256,0.7575669,0.2386193,0.8360058,0.3376471,0.792573,0.8675346,0.3850373,0.7736932,1.149509E-05,0.9999827,0.08756923,0.8712023,0.4442134,0.8325627,0.7942197,0.1928862,0.6880925
