frames,position.x_comp,position.y_comp,position.z_comp,rotation.x_comp,rotation.y_comp,rotation.z_comp,rotation.w_comp,Spine Front-Back_comp,Spine Left-Right_comp,Spine Twist Left-Right_comp,Chest Front-Back_comp,Chest Left-Right_comp,Chest Twist Left-Right_comp,Neck Nod Down-Up_comp,Neck Tilt Left-Right_comp,Neck Turn Left-Right_comp,Head Nod Down-Up_comp,Head Tilt Left-Right_comp,Head Turn Left-Right_comp,Left Upper Leg Front-Back_comp,Left Upper Leg In-Out_comp,Left Upper Leg Twist In-Out_comp,Left Lower Leg Stretch_comp,Left Lower Leg Twist In-Out_comp,Left Foot Up-Down_comp,Left Foot Twist In-Out_comp,Right Upper Leg Front-Back_comp,Right Upper Leg In-Out_comp,Right Upper Leg Twist In-Out_comp,Right Lower Leg Stretch_comp,Right Lower Leg Twist In-Out_comp,Right Foot Up-Down_comp,Right Foot Twist In-Out_comp,Left Shoulder Down-Up_comp,Left Shoulder Front-Back_comp,Left Arm Down-Up_comp,Left Arm Front-Back_comp,Left Arm Twist In-Out_comp,Left Forearm Stretch_comp,Left Forearm Twist In-Out_comp,Left Hand Down-Up_comp,Left Hand In-Out_comp,Right Shoulder Down-Up_comp,Right Shoulder Front-Back_comp,Right Arm Down-Up_comp,Right Arm Front-Back_comp,Right Arm Twist In-Out_comp,Right Forearm Stretch_comp,Right Forearm Twist In-Out_comp,Right Hand Down-Up_comp,Right Hand In-Out_comp
10,0.363783,0.2136354,0.5905939,0.7104632,0.7368509,0.7357969,0.001000871,0.6526173,0.2160142,0.3556034,0.6345773,0.6470836,0.477363,0.7502245,-0.02029989,0.8365781,0.7335105,-0.008525844,0.7976215,0.5202484,0.9418943,0.5230472,0.9409947,0.6290761,0.3141351,0.4633662,0.5640832,0.9962711,0.8345969,0.9519876,0.2316456,0.4495873,0.05755222,0.000687798,0.7575669,0.2375068,0.8360058,0.3344965,0.7654682,0.8675346,0.394506,0.7927876,1.149509E-05,0.9999827,0.08653282,0.8712023,0.445899,0.8718279,0.7942197,0.1928862,0.6880925
11,0.363783,0.2136354,0.5905939,0.7104632,0.7368509,0.7357969,0.001000871,0.6526173,0.2160142,0.3556034,0.6345773,0.6470836,0.477363,0.7502245,-0.02029989,0.8365781,0.7335105,-0.008525844,0.7976215,0.5202484,0.9418943,0.5230472,0.9409947,0.6290761,0.3141351,0.4633662,0.5640832,0.9962711,0.8345969,0.9519876,0.2316456,0.4495873,0.05755222,0.000687798,0.7575669,0.2375068,0.8360058,0.3344965,0.7654682,0.8675346,0.394506,0.7927876,1.149509E-05,0.9999827,0.08653282,0.8712023,0.445899,0.8718279,0.7942197,0.1928862,0.6880925
12,0.363783,0.2136354,0.5905939,0.7104632,0.7368509,0.7357969,0.001000871,0.6526173,0.2160142,0.3556034,0.6345773,0.6470836,0.477363,0.7502245,-0.02029989,0.8365781,0.7335105,-0.008525844,0.7976215,0.5202484,0.9418943,0.5230472,0.9409947,0.6290761,0.3141351,0.4633662,0.5640832,0.9962711,0.8345969,0.9519876,0.2316456,0.4495873,0.05755222,0.000687798,0.7575669,0.2375068,0.8360058,0.3344965,0.7654682,0.8675346,0.394506,0.7927876,1.149509E-05,0.9999827,0.08653282,0.8712023,0.445899,0.8718279,0.7942197,0.1928862,0.6880925
13,0.363783,0.2136354,0.5905939,0.7104632,0.7368509,0.7357969,0.001000871,0.6526173,0.2160142,0.3556034,0.6345773,0.6470836,0.477363,0.7502245,-0.02029989,0.8365781,0.7335105,-0.008525844,0.7976215,0.5202484,0.9418943,0.5230472,0.9409947,0.6290761,0.3141351,0.4633662,0.5640832,0.9962711,0.8345969,0.9519876,0.2316456,0.4495873,0.05755222,0.000687798,0.7575669,0.2375068,0.8360058,0.3344965,0.7654682,0.8675346,0.394506,0.7927876,1.149509E-05,0.9999827,0.08653282,0.8712023,0.445899,0.8718279,0.7942197,0.1928862,0.6880925
14,0.363783,0.2136354,0.5905939,0.7104632,0.7368509,0.7357969,0.001000871,0.6526173,0.2160142,0.3556034,0.6345773,0.6470836,0.477363,0.7502245,-0.02029989,0.8365781,0.7335105,-0.008525844,0.7976215,0.5202484,0.9418943,0.5230472,0.9409947,0.6290761,0.3141351,0.4633662,0.5640832,0.9962711,0.8345969,0.9519876,0.2316456,0.4495873,0.05755222,0.000687798,0.7575669,0.2375068,0.8360058,0.3344965,0.7654682,0.8675346,0.394506,0.7927876,1.149509E-05,0.9999827,0.08653282,0.8712023,0.445899,0.8718279,0.7942197,0.1928862,0.6880925
15,0.363783,0.2136354,0.5905939,0.7104632,0.7368509,0.7357969,0.001000871,0.6526173,0.2160142,0.3556034,0.6345773,0.6470836,0.477363,0.7502245,-0.02029989,0.8365781,0.7335105,-0.008525844,0.7976215,0.5202484,0.9418943,0.5230472,0.9409947,0.6290761,0.3141351,0.4633662,0.5640832,0.9962711,0.8345969,0.9519876,0.2316456,0.4495873,0.05755222,0.000687798,0.7575669,0.2375068,0.8360058,0.3344965,0.7654682,0.8675346,0.394506,0.7927876,1.149509E-05,0.9999827,0.08653282,0.8712023,0.445899,0.8718279,0.7942197,0.1928862,0.6880925
16,0.3636321,0.2136354,0.5961196,0.7104632,0.7369756,0.7357969,0.0009944612,0.6526173,0.2160142,0.3555586,0.6345773,0.6470836,0.477363,0.7502245,0.006499091,0.8349601,0.7335105,-0.009428571,0.796843,0.5202484,0.9413481,0.5088003,0.9409947,0.6387769,0.3141351,0.4610195,0.5640832,1.000473,0.8345969,0.9519876,0.2316456,0.4495873,0.06053027,0.0006872529,0.7575669,0.2379471,0.8360058,0.3344965,0.792573,0.8675346,0.3946469,0.7927876,1.149509E-05,0.9999827,0.08680018,0.8712023,0.4493809,0.8436621,0.7942197,0.1928862,0.6880925
17,0.3636321,0.2136354,0.5961196,0.7104632,0.7369756,0.7357969,0.0009944612,0.6526173,0.2160142,0.3555586,0.6345773,0.6470836,0.477363,0.7502245,0.006499091,0.8349601,0.7335105,-0.009428571,0.796843,0.5202484,0.9413481,0.5088003,0.9409947,0.6387769,0.3141351,0.4610195,0.5640832,1.000473,0.8345969,0.9519876,0.2316456,0.4495873,0.06053027,0.0006872529,0.7575669,0.2379471,0.8360058,0.3344965,0.792573,0.8675346,0.3946469,0.7927876,1.149509E-05,0.9999827,0.08680018,0.8712023,0.4493809,0.8436621,0.7942197,0.1928862,0.6880925
18,0.3636321,0.2136354,0.5961196,0.7104632,0.7369756,0.7357969,0.0009944612,0.6526173,0.2160142,0.3555586,0.6345773,0.6470836,0.477363,0.7502245,0.006499091,0.8349601,0.7335105,-0.009428571,0.796843,0.5202484,0.9413481,0.5088003,0.9409947,0.6387769,0.3141351,0.4610195,0.5640832,1.000473,0.8345969,0.9519876,0.2316456,0.4495873,0.06053027,0.0006872529,0.7575669,0.2379471,0.8360058,0.3344965,0.792573,0.8675346,0.3946469,0.7927876,1.149509E-05,0.9999827,0.08680018,0.8712023,0.4493809,0.8436621,0.7942197,0.1928862,0.6880925
19,0.3636321,0.2136354,0.5961196,0.7104632,0.7369756,0.7357969,0.0009944612,0.6526173,0.2160142,0.3555586,0.6345773,0.6470836,0.477363,0.7502245,0.006499091,0.8349601,0.7335105,-0.009428571,0.796843,0.5202484,0.9413481,0.5088003,0.9409947,0.6387769,0.3141351,0.4610195,0.5640832,1.000473,0.8345969,0.9519876,0.2316456,0.4495873,0.06053027,0.0006872529,0.7575669,0.2379471,0.8360058,0.3344965,0.792573,0.8675346,0.3946469,0.7927876,1.149509E-05,0.9999827,0.08680018,0.8712023,0.4493809,0.8436621,0.7942197,0.1928862,0.6880925
20,0.3636321,0.2136354,0.5961196,0.7104632,0.7369756,0.7357969,0.0009944612,0.6526173,0.2160142,0.3555586,0.6345773,0.6470836,0.477363,0.7502245,0.006499091,0.8349601,0.7335105,-0.009428571,0.796843,0.5202484,0.9413481,0.5088003,0.9409947,0.6387769,0.3141351,0.4610195,0.5640832,1.000473,0.8345969,0.9519876,0.2316456,0.4495873,0.06053027,0.0006872529,0.7575669,0.2379471,0.8360058,0.3344965,0.792573,0.8675346,0.3946469,0.7927876,1.149509E-05,0.9999827,0.08680018,0.8712023,0.4493809,0.8436621,0.7942197,0.1928862,0.6880925
21,0.3636321,0.2136354,0.5961196,0.7104632,0.7369756,0.7357969,0.0009944612,0.6526173,0.2160142,0.3555586,0.6345773,0.6470836,0.477363,0.7502245,0.006499091,0.8349601,0.7335105,-0.009428571,0.796843,0.5202484,0.9413481,0.5088003,0.9409947,0.6387769,0.3141351,0.4610195,0.5640832,1.000473,0.8345969,0.9519876,0.2316456,0.4495873,0.06053027,0.0006872529,0.7575669,0.2379471,0.8360058,0.3344965,0.792573,0.8675346,0.3946469,0.7927876,1.149509E-05,0.9999827,0.08680018,0.8712023,0.4493809,0.8436621,0.7942197,0.1928862,0.6880925
22,0.3636321,0.2136354,0.5961196,0.7104632,0.7369756,0.7357969,0.0009944612,0.6526173,0.2160142,0.3555586,0.6345773,0.6470836,0.477363,0.7502245,0.006499091,0.8349601,0.7335105,-0.009428571,0.796843,0.5202484,0.9413481,0.5088003,0.9409947,0.6387769,0.3141351,0.4610195,0.5640832,1.000473,0.8345969,0.9519876,0.2316456,0.4495873,0.06053027,0.0006872529,0.7575669,0.2379471,0.8360058,0.3344965,0.792573,0.8675346,0.3946469,0.7927876,1.149509E-05,0.9999827,0.08680018,0.8712023,0.4493809,0.8436621,0.7942197,0.1928862,0.6880925
23,0.3636321,0.2136354,0.5961196,0.7104632,0.7369756,0.7357969,0.0009944612,0.6526173,0.2160142,0.3555586,0.6345773,0.6470836,0.477363,0.7502245,0.006499091,0.8349601,0.7335105,-0.009428571,0.796843,0.5202484,0.9413481,0.5088003,0.9409947,0.6387769,0.3141351,0.4610195,0.5640832,1.000473,0.8345969,0.9519876,0.2316456,0.4495873,0.06053027,0.0006872529,0.7575669,0.2379471,0.8360058,0.3344965,0.792573,0.8675346,0.3946469,0.7927876,1.149509E-05,0.9999827,0.08680018,0.8712023,0.4493809,0.8436621,0.7942197,0.1928862,0.6880925
24,0.3636321,0.2136354,0.5961196,0.7104632,0.7369756,0.7357969,0.0009944612,0.6526173,0.2160142,0.3555586,0.6345773,0.6470836,0.477363,0.7502245,0.006499091,0.8349601,0.7335105,-0.009428571,0.796843,0.5202484,0.9413481,0.5088003,0.9409947,0.6387769,0.3141351,0.4610195,0.5640832,1.000473,0.8345969,0.9519876,0.2316456,0.4495873,0.06053027,0.0006872529,0.7575669,0.2379471,0.8360058,0.3344965,0.792573,0.8675346,0.3946469,0.7927876,1.149509E-05,0.9999827,0.08680018,0.8712023,0.4493809,0.8436621,0.7942197,0.1928862,0.6880925
25,0.3636321,0.2136354,0.5961196,0.7104632,0.7369756,0.7357969,0.0009944612,0.6526173,0.2160142,0.3555586,0.6345773,0.6470836,0.477363,0.7502245,0.006499091,0.8349601,0.7335105,-0.009428571,0.796843,0.5202484,0.9413481,0.5088003,0.9409947,0.6387769,0.3141351,0.4610195,0.5640832,1.000473,0.8345969,0.9519876,0.2316456,0.4495873,0.06053027,0.0006872529,0.7575669,0.2379471,0.8360058,0.3344965,0.792573,0.8675346,0.3946469,0.7927876,1.149509E-05,0.9999827,0.08680018,0.8712023,0.4493809,0.8436621,0.7942197,0.1928862,0.6880925
26,0.3636321,0.2136354,0.5961196,0.7104632,0.7369756,0.7357969,0.0009944612,0.6526173,0.2160142,0.3555586,0.6345773,0.6470836,0.477363,0.7502245,0.006499091,0.8349601,0.7335105,-0.009428571,0.796843,0.5202484,0.9413481,0.5088003,0.9409947,0.6387769,0.3141351,0.4610195,0.5640832,1.000473,0.8345969,0.9519876,0.2316456,0.4495873,0.06053027,0.0006872529,0.7575669,0.2379471,0.8360058,0.3344965,0.792573,0.8675346,0.3946469,0.7927876,1.149509E-05,0.9999827,0.08680018,0.8712023,0.4493809,0.8436621,0.7942197,0.1928862,0.6880925
27,0.3636321,0.2136354,0.5961196,0.7104632,0.7369756,0.7357969,0.0009944612,0.6526173,0.2160142,0.3555586,0.6345773,0.6470836,0.477363,0.7502245,0.006499091,0.8349601,0.7335105,-0.009428571,0.796843,0.5202484,0.9413481,0.5088003,0.9409947,0.6387769,0.3141351,0.4610195,0.5640832,1.000473,0.8345969,0.9519876,0.2316456,0.4495873,0.06053027,0.0006872529,0.7575669,0.2379471,0.8360058,0.3344965,0.792573,0.8675346,0.3946469,0.7927876,1.149509E-05,0.9999827,0.08680018,0.8712023,0.4493809,0.8436621,0.7942197,0.1928862,0.6880925
28,0.3636321,0.2136354,0.5961196,0.7104632,0.7369756,0.7357969,0.0009944612,0.6526173,0.2160142,0.3555586,0.6345773,0.6470836,0.477363,0.7502245,0.006499091,0.8349601,0.7335105,-0.009428571,0.796843,0.5202484,0.9413481,0.5088003,0.9409947,0.6387769,0.3141351,0.4610195,0.5640832,1.000473,0.8345969,0.9519876,0.2316456,0.4495873,0.06053027,0.0006872529,0.7575669,0.2379471,0.8360058,0.3344965,0.792573,0.8675346,0.3946469,0.7927876,1.149509E-05,0.9999827,0.08680018,0.8712023,0.4493809,0.8436621,0.7942197,0.1928862,0.6880925
29,0.3636321,0.2136354,0.5961196,0.7104632,0.7369756,0.7357969,0.0009944612,0.6526173,0.2160142,0.3555586,0.6345773,0.6470836,0.477363,0.7502245,0.006499091,0.8349601,0.7335105,-0.009428571,0.796843,0.5202484,0.9413481,0.5088003,0.9409947,0.6387769,0.3141351,0.4610195,0.5640832,1.000473,0.8345969,0.9519876,0.2316456,0.4495873,0.06053027,0.0006872529,0.7575669,0.2379471,0.8360058,0.3344965,0.792573,0.8675346,0.3946469,0.7927876,1.149509E-05,0.9999827,0.08680018,0.8712023,0.4493809,0.8436621,0.7942197,0.1928862,0.6880925
30,0.3636321,0.2136354,0.5961196,0.7104632,0.7369756,0.7357969,0.0009944612,0.6526173,0.2160142,0.3555586,0.6345773,0.6470836,0.477363,0.7502245,0.006499091,0.8349601,0.7335105,-0.009428571,0.796843,0.5202484,0.9413481,0.5088003,0.9409947,0.6387769,0.3141351,0.4610195,0.5640832,1.000473,0.8345969,0.9519876,0.2316456,0.4495873,0.06053027,0.0006872529,0.7575669,0.2379471,0.8360058,0.3344965,0.792573,0.8675346,0.3946469,0.7927876,1.149509E-05,0.9999827,0.08680018,0.8712023,0.4493809,0.8436621,0.7942197,0.1928862,0.6880925
31,0.3636321,0.2136354,0.5961196,0.7104632,0.7369756,0.7357969,0.0009944612,0.6526173,0.2160142,0.3555586,0.6345773,0.6470836,0.477363,0.7502245,0.006499091,0.8349601,0.7335105,-0.009428571,0.796843,0.5202484,0.9413481,0.5088003,0.9409947,0.6387769,0.3141351,0.4610195,0.5640832,1.000473,0.8345969,0.9519876,0.2316456,0.4495873,0.06053027,0.0006872529,0.7575669,0.2379471,0.8360058,0.3344965,0.792573,0.8675346,0.3946469,0.7927876,1.149509E-05,0.9999827,0.08680018,0.8712023,0.4493809,0.8436621,0.7942197,0.1928862,0.6880925
32,0.3634977,0.2136354,0.6085557,0.7104632,0.7252137,0.7357969,0.0009790373,0.6526173,0.2160142,0.3429632,0.6072693,0.6470836,0.477363,0.7502245,0.006499091,0.8145081,0.7335105,0.005333573,0.7955517,0.5202484,0.9097145,0.4611927,0.9409947,0.6729395,0.3141351,0.4538038,0.5640832,1.00863,0.8070763,0.9519876,0.2316456,0.4495873,0.09142634,0.0006874111,0.7575669,0.2386193,0.8360058,0.3344965,0.792573,0.8675346,0.3818201,0.7667542,1.149509E-05,0.9999827,0.08756923,0.8712023,0.4350497,0.8264954,0.7942197,0.1928862,0.6880925
33,0.3634977,0.2136354,0.6085557,0.7104632,0.7252137,0.7357969,0.0009790373,0.6526173,0.2160142,0.3429632,0.6072693,0.6470836,0.477363,0.7502245,0.006499091,0.8145081,0.7335105,0.005333573,0.7955517,0.5202484,0.9097145,0.4611927,0.9409947,0.6729395,0.3141351,0.4538038,0.5640832,1.00863,0.8070763,0.9519876,0.2316456,0.4495873,0.09142634,0.0006874111,0.7575669,0.2386193,0.8360058,0.3344965,0.792573,0.8675346,0.3818201,0.7667542,1.149509E-05,0.9999827,0.08756923,0.8712023,0.4350497,0.8264954,0.7942197,0.1928862,0.6880925
34,0.3634977,0.2136354,0.6085557,0.7104632,0.7252137,0.7357969,0.0009790373,0.6526173,0.2160142,0.3429632,0.6072693,0.6470836,0.477363,0.7502245,0.006499091,0.8145081,0.7335105,0.005333573,0.7955517,0.5202484,0.9097145,0.4611927,0.9409947,0.6729395,0.3141351,0.4538038,0.5640832,1.00863,0.8070763,0.9519876,0.2316456,0.4495873,0.09142634,0.0006874111,0.7575669,0.2386193,0.8360058,0.3344965,0.792573,0.8675346,0.3818201,0.7667542,1.149509E-05,0.9999827,0.08756923,0.8712023,0.4350497,0.8264954,0.7942197,0.1928862,0.6880925
35,0.3634977,0.2136354,0.6085557,0.7104632,0.7252137,0.7357969,0.0009790373,0.6526173,0.2160142,0.3429632,0.6072693,0.6470836,0.477363,0.7502245,0.006499091,0.8145081,0.7335105,0.005333573,0.7955517,0.5202484,0.9097145,0.4611927,0.9409947,0.6729395,0.3141351,0.4538038,0.5640832,1.00863,0.8070763,0.9519876,0.2316456,0.4495873,0.09142634,0.0006874111,0.7575669,0.2386193,0.8360058,0.3344965,0.792573,0.8675346,0.3818201,0.7667542,1.149509E-05,0.9999827,0.08756923,0.8712023,0.4350497,0.8264954,0.7942197,0.1928862,0.6880925
36,0.3634977,0.2136354,0.6085557,0.7104632,0.7252137,0.7357969,0.0009790373,0.6526173,0.2160142,0.3429632,0.6072693,0.6470836,0.477363,0.7502245,0.006499091,0.8145081,0.7335105,0.005333573,0.7955517,0.5202484,0.9097145,0.4611927,0.9409947,0.6729395,0.3141351,0.4538038,0.5640832,1.00863,0.8070763,0.9519876,0.2316456,0.4495873,0.09142634,0.0006874111,0.7575669,0.2386193,0.8360058,0.3344965,0.792573,0.8675346,0.3818201,0.7667542,1.149509E-05,0.9999827,0.08756923,0.8712023,0.4350497,0.8264954,0.7942197,0.1928862,0.6880925
37,0.3634977,0.2136354,0.6085557,0.7104632,0.7252137,0.7357969,0.0009790373,0.6526173,0.2160142,0.3429632,0.6072693,0.6470836,0.477363,0.7502245,0.006499091,0.8145081,0.7335105,0.005333573,0.7955517,0.5202484,0.9097145,0.4611927,0.9409947,0.6729395,0.3141351,0.4538038,0.5640832,1.00863,0.8070763,0.9519876,0.2316456,0.4495873,0.09142634,0.0006874111,0.7575669,0.2386193,0.8360058,0.3344965,0.792573,0.8675346,0.3818201,0.7667542,1.149509E-05,0.9999827,0.08756923,0.8712023,0.4350497,0.8264954,0.7942197,0.1928862,0.6880925
38,0.3634977,0.2136354,0.6085557,0.7104632,0.7252137,0.7357969,0.0009790373,0.6526173,0.2160142,0.3429632,0.6072693,0.6470836,0.477363,0.7502245,0.006499091,0.8145081,0.7335105,0.005333573,0.7955517,0.5202484,0.9097145,0.4611927,0.9409947,0.6729395,0.3141351,0.4538038,0.5640832,1.00863,0.8070763,0.9519876,0.2316456,0.4495873,0.09142634,0.0006874111,0.7575669,0.2386193,0.8360058,0.3344965,0.792573,0.8675346,0.3818201,0.7667542,1.149509E-05,0.9999827,0.08756923,0.8712023,0.4350497,0.8264954,0.7942197,0.1928862,0.6880925
39,0.3634977,0.2136354,0.6085557,0.7104632,0.7252137,0.7357969,0.0009790373,0.6526173,0.2160142,0.3429632,0.6072693,0.6470836,0.477363,0.7502245,0.006499091,0.8145081,0.7335105,0.005333573,0.7955517,0.5202484,0.9097145,0.4611927,0.9409947,0.6729395,0.3141351,0.4538038,0.5640832,1.00863,0.8070763,0.9519876,0.2316456,0.4495873,0.09142634,0.0006874111,0.7575669,0.2386193,0.8360058,0.3344965,0.792573,0.8675346,0.3818201,0.7667542,1.149509E-05,0.9999827,0.08756923,0.8712023,0.4350497,0.8264954,0.7942197,0.1928862,0.6880925
